time, acs_timestamp, c, a, T_int, T_ext, flag_outside_calibration_range
yyyy/mm/dd HH:MM:SS.fff, ms, 1/m	lambda=400.5 404.8 408.9 412.6 416.9 421.7 426.5 431.1 435.7 440.0 444.9 450.0 454.8 459.4 464.0 468.5 473.8 479.0 484.1 489.0 493.5 498.6 503.5 508.5 513.7 519.4 524.2 529.2 533.9 538.9 544.0 549.0 554.1 559.3 564.5 569.3 573.6 578.1 582.5 586.9 591.2 595.5 600.3 605.0 609.8 614.7 619.7 624.5 629.2 633.7 638.5 643.1 647.9 652.6 657.0 661.6 666.4 670.8 675.4 679.8 683.8 687.9 692.0 695.5 699.6 703.4 707.1 710.7 714.4 717.7 721.1 724.3 727.5 730.5 733.4 736.4 739.2 742.1 744.8 747.6 749.8, 1/m	lambda=400.0 404.6 408.7 412.5 416.9 421.4 426.5 430.9 435.5 439.8 444.8 449.9 455.0 459.4 463.8 468.7 474.0 479.2 484.1 489.2 493.9 498.9 503.8 508.7 514.0 519.7 524.8 529.9 534.6 539.6 544.4 549.7 554.6 560.1 565.2 569.8 574.2 579.0 583.4 587.8 592.7 597.4 602.1 607.0 612.0 616.9 621.9 626.5 631.2 635.8 640.8 645.3 650.2 654.9 659.3 663.9 668.8 673.2 677.6 681.9 686.1 690.0 693.9 697.8 701.8 705.5 709.1 712.8 716.6 719.8 723.2 726.5 729.4 732.3 735.3 738.3 741.3 744.2 746.7 749.4 751.9, deg_C, deg_C, bool
2021/07/22 18:15:57.580, 1907571, [5.91974435 5.85218376 5.76967555 5.70439371 5.63600832 5.54962915 5.48587738 5.40336184 5.32844508 5.25175428 5.19164745 5.12391534 5.05203562 4.9913622  4.92995194 4.86654155 4.81275166 4.76222026 4.70983869 4.66306566 4.61196654 4.5693794  4.52203517 4.48095482 4.43788482 4.39426692 4.35175692 4.30942474 4.27134781 4.23291819 4.19773896 4.16238101 4.12774918 4.09323746 4.06061182 4.02923744 3.99998337 3.97071623 3.94267581 3.91579393 3.89502192 3.86909641 3.84261418 3.8180788  3.79365426 3.76607379 3.74107245 3.71651426 3.68966538 3.66491211 3.64075494 3.61539801 3.59322604 3.57111306 3.54710088 3.52575196 3.50688049 3.48945223 3.47432324 3.4578325  3.44264079 3.4284597  3.40564655 3.38919205 3.37082485 3.34886487 3.33410067 3.31963357 3.30373187 3.29301446 3.28496182 3.27541524 3.26468074 3.25948333 3.2503426  3.24479562 3.23894334 3.23492385 3.2230506  3.21553662 3.20451752], [2.00798443 1.98218327 1.93886909 1.88546174 1.82352198 1.76957196 1.71674079 1.66059931 1.60525499 1.54958412 1.49670492 1.441371   1.39314031 1.3484713  1.30931451 1.26893791 1.23570611 1.20060741 1.16813482 1.14011098 1.11106328 1.08233569 1.05709281 1.0323251  1.00814783 0.98565519 0.96254623 0.94328887 0.92461821 0.90792002 0.89101876 0.87594671 0.85973359 0.84459155 0.83197288 0.81999573 0.80987226 0.79904714 0.78934547 0.77962157 0.76960087 0.7618986  0.75416938 0.74738611 0.74230382 0.73501256 0.7292459  0.72296954 0.71699668 0.7105884  0.70428659 0.69876559 0.69550519 0.69465025 0.69626282 0.69991671 0.70336653 0.70373102 0.69795086 0.68692105 0.67278981 0.65650918 0.64114147 0.62914074 0.61831909 0.611153   0.60612236 0.60152959 0.59804624 0.59562289 0.59296615 0.59072256 0.58811537 0.58797073 0.58840804 0.58776356 0.59028823 0.5887778  0.58956826 0.58607672 0.5723251 ], 22.77, 22.24, False
2021/07/22 18:15:57.831, 1907822, [5.9234029  5.85844496 5.76352669 5.67496073 5.63812714 5.53704331 5.4796249  5.41026076 5.32042731 5.2599158  5.18085772 5.12587157 5.04739381 4.99311563 4.92688517 4.87069072 4.81584795 4.75723598 4.7103836  4.66407102 4.6132341  4.5642993  4.52163265 4.47897781 4.43624008 4.39340214 4.35159312 4.31127826 4.26989493 4.23292081 4.19756882 4.16229399 4.12709809 4.0918507  4.06004137 4.0277354  3.99885772 3.9706754  3.94115701 3.91521103 3.89362022 3.86841068 3.84261469 3.81769362 3.79241355 3.76538333 3.73988183 3.71565187 3.68847282 3.66456037 3.63939944 3.6142183  3.59339506 3.57075311 3.54691899 3.52537632 3.50594724 3.48906701 3.47432286 3.45762673 3.44394807 3.42686942 3.40517126 3.38842693 3.36922909 3.3503055  3.33313796 3.31900677 3.30345943 3.29337009 3.28383721 3.27427318 3.26337386 3.26055485 3.25302878 3.24428941 3.23948578 3.23550323 3.22305005 3.21329877 3.20536557], [2.0117452  1.97890045 1.93574931 1.88057668 1.82321605 1.77256608 1.71502578 1.65870206 1.60526015 1.54835474 1.49149998 1.44337153 1.39314267 1.34652016 1.3080885  1.27085682 1.23221452 1.2001101  1.16858107 1.13885349 1.11053011 1.08189876 1.05737687 1.03191069 1.00846189 0.98562056 0.96251264 0.94298467 0.92491208 0.90763998 0.89101751 0.87521809 0.8595347  0.84462592 0.83137712 0.82023803 0.81012291 0.79953699 0.78899617 0.7795172  0.77000231 0.76155167 0.75421325 0.74727959 0.74152831 0.73506029 0.72911476 0.72293106 0.71684941 0.71029616 0.70476475 0.69861585 0.6948778  0.69401094 0.69626085 0.700237   0.70372265 0.7039014  0.69792116 0.68704573 0.67256209 0.65650768 0.64085511 0.62845804 0.61824602 0.61141194 0.60612014 0.60183494 0.59770745 0.5955975  0.59296423 0.59078704 0.58963487 0.58740239 0.58739439 0.58706048 0.59047632 0.58917741 0.58932491 0.58870894 0.57242063], 22.78, 22.23, False
2021/07/22 18:15:58.080, 1908071, [5.89341471 5.82754414 5.75197779 5.66756497 5.61707483 5.54589808 5.46712184 5.40632882 5.31241966 5.25820217 5.17833693 5.11974518 5.05008059 4.98446985 4.92457466 4.86379792 4.80770277 4.76170703 4.70732489 4.66167337 4.61543012 4.56241019 4.52163199 4.47776027 4.43531449 4.39200954 4.3507788  4.30757746 4.26972098 4.23182819 4.19719184 4.16177147 4.12668034 4.09262809 4.05754536 4.02730425 3.99849093 3.97047667 3.94119434 3.91542812 3.89379692 3.86800496 3.84191478 3.81695061 3.79152349 3.76400257 3.73917375 3.71496994 3.68781298 3.66305033 3.63788112 3.61420806 3.59166424 3.5696964  3.54602793 3.52482636 3.50388624 3.48829218 3.47272532 3.45638129 3.44220625 3.42618654 3.40350251 3.38817249 3.36734714 3.34830629 3.3321992  3.31634079 3.30273096 3.29168426 3.28245775 3.27273583 3.26230057 3.25738448 3.25216017 3.24228702 3.23840062 3.23369029 3.21780366 3.21119429 3.19933248], [2.01185123 1.98727772 1.9385964  1.87817915 1.826975   1.77107015 1.71793467 1.66117812 1.60118485 1.54897016 1.49309908 1.43973671 1.39189149 1.34959597 1.30854504 1.27052767 1.23524794 1.19808363 1.16803328 1.14011016 1.11006249 1.08266771 1.05660402 1.0314345  1.00771339 0.98522588 0.96284102 0.942642   0.92491244 0.90763408 0.89074295 0.87497359 0.85932756 0.84461433 0.83122041 0.82005288 0.80972656 0.79917412 0.78904554 0.77950145 0.77003476 0.76170907 0.75404494 0.74743086 0.74169298 0.73473311 0.72878765 0.72280448 0.71685003 0.710772   0.70415982 0.69895574 0.694901   0.69434178 0.69612831 0.69975446 0.70334    0.70318839 0.69779993 0.68698549 0.6724965  0.65657546 0.64110506 0.62856564 0.61803956 0.61111725 0.6053672  0.60209245 0.59738806 0.5952517  0.59338428 0.58978434 0.58856074 0.58749451 0.58676396 0.58760263 0.5910566  0.59106565 0.58980764 0.58704027 0.57399348], 22.78, 22.24, False
2021/07/22 18:15:58.330, 1908321, [5.94754598 5.82439942 5.76350231 5.69692586 5.62126461 5.5568791  5.48127181 5.39943776 5.32976187 5.25293659 5.19632415 5.12489089 5.04722415 4.9869424  4.92226437 4.87138207 4.81020259 4.75833395 4.71038057 4.65938817 4.61403468 4.56835447 4.51882638 4.47714988 4.43567302 4.39043469 4.35077582 4.30928149 4.26929013 4.23400995 4.19691474 4.16089552 4.12635055 4.09208358 4.05821928 4.02676587 3.99772743 3.96871942 3.94115458 3.91418861 3.89210536 3.86691187 3.84168696 3.81607149 3.79138786 3.76397893 3.73885151 3.71446825 3.68694237 3.66303641 3.63737915 3.61318395 3.59183285 3.56847523 3.5460276  3.5239117  3.50370816 3.48848582 3.47212658 3.45513544 3.44263881 3.42595973 3.4042172  3.38766309 3.36656796 3.35002467 3.33217331 3.31477056 3.30445992 3.29079579 3.27995396 3.27370172 3.26164667 3.25814308 3.25081695 3.24327547 3.23840074 3.22825627 3.22181617 3.21619555 3.2046644 ], [2.01756025 1.97054806 1.91733836 1.87567981 1.82164446 1.76956982 1.71739955 1.66307845 1.60313337 1.54774955 1.49459978 1.44377907 1.392659   1.34931174 1.30931492 1.26879373 1.23236809 1.20120106 1.16878407 1.14037279 1.11066058 1.08195155 1.05701226 1.0320688  1.00812438 0.98560483 0.96286385 0.94234084 0.9252169  0.90762967 0.89128874 0.87542607 0.85976393 0.8448519  0.8315775  0.81979588 0.80987278 0.79944329 0.7890151  0.77927106 0.76931056 0.7613973  0.75369398 0.74740192 0.74153073 0.73488241 0.72864343 0.72269768 0.71687153 0.71046367 0.70462118 0.69910549 0.69490283 0.6943669  0.69610651 0.69964406 0.70350753 0.70378472 0.69797952 0.68695621 0.67185043 0.65661067 0.6415356  0.6285674  0.61894061 0.61118764 0.6056821  0.60178703 0.59808007 0.59487462 0.59338619 0.5910755  0.58856226 0.5895789  0.58664103 0.58884716 0.58893913 0.59190304 0.58824653 0.58466961 0.57330825], 22.77, 22.24, False
2021/07/22 18:15:58.580, 1908571, [5.93065051 5.81995128 5.72898435 5.70440121 5.63180817 5.55688809 5.47502608 5.40780541 5.31373558 5.25991251 5.17330576 5.11974428 5.05007949 4.98796309 4.92147145 4.86930938 4.80897698 4.75950778 4.70983991 4.65760943 4.61103742 4.56414356 4.52070767 4.47699847 4.43567492 4.39079846 4.34899188 4.30757664 4.26813734 4.23222955 4.19486326 4.15906293 4.12422329 4.09022434 4.05731959 4.02698269 3.99614138 3.96828175 3.94035756 3.9132043  3.89246002 3.8666482  3.84028799 3.81571495 3.79063369 3.76243808 3.73814409 3.71360639 3.68629934 3.66221477 3.63720379 3.61250135 3.59080326 3.56846011 3.54495494 3.5233728  3.5031338  3.48617469 3.47173024 3.45492878 3.44090094 3.42573343 3.40254822 3.38616586 3.36735368 3.34485646 3.33160632 3.31563597 3.30015288 3.29212753 3.28132709 3.27097844 3.26552056 3.25586831 3.25073625 3.24378252 3.23728594 3.23253226 3.22294595 3.20488702 3.20003138], [2.02522871 1.98218999 1.92665316 1.88297271 1.82540524 1.77600267 1.72084567 1.66060228 1.60466347 1.54956878 1.49359917 1.44032599 1.39405525 1.34931221 1.30732118 1.27034181 1.23316324 1.19820756 1.16803355 1.13952285 1.1108682  1.08184804 1.05778429 1.03187964 1.00812359 0.98489854 0.96285215 0.9432939  0.92491281 0.90706368 0.89101814 0.87521106 0.86004046 0.84507472 0.83096887 0.81983838 0.80972708 0.79932422 0.78865008 0.77968567 0.76998707 0.76139579 0.75403015 0.74758214 0.74121669 0.73488087 0.7291507  0.7229503  0.71625248 0.71044228 0.70411852 0.69861678 0.695399   0.69434224 0.69594823 0.69991586 0.70369796 0.70333365 0.6981284  0.68658315 0.67243256 0.65674533 0.64114061 0.62849464 0.61893913 0.61122008 0.60577768 0.60147826 0.59769183 0.59597303 0.59296519 0.58988388 0.5892496  0.58787807 0.58790125 0.58830384 0.59009655 0.59066509 0.58866508 0.58589473 0.57192874], 22.78, 22.23, False
2021/07/22 18:15:58.830, 1908822, [5.91975031 5.81994483 5.76968043 5.69930795 5.61917027 5.54776255 5.47043938 5.40040241 5.33708425 5.24650037 5.18444835 5.11654977 5.0481219  4.98971163 4.9230219  4.86516381 4.81211515 4.75716026 4.70885244 4.65989082 4.61023598 4.56589303 4.51856911 4.47798691 4.43418603 4.38801698 4.34963705 4.30666576 4.26680814 4.23194105 4.19421227 4.16028536 4.1252024  4.08951489 4.05703333 4.0261209  3.99685474 3.96756023 3.93997668 3.91280277 3.89196144 3.86650717 3.84025808 3.81505749 3.79082218 3.76310459 3.7371147  3.71240414 3.68596118 3.66154079 3.63705249 3.61251146 3.59011123 3.5679434  3.54388223 3.5228284  3.50313748 3.48598035 3.47153124 3.45492848 3.44002973 3.42459803 3.40230928 3.38590813 3.36629127 3.34685344 3.33069246 3.31567423 3.30082034 3.29132946 3.27970102 3.27058267 3.2644467  3.25497486 3.24900072 3.24228681 3.23562931 3.2295619  3.22243323 3.21329944 3.20241978], [2.02908655 1.98218663 1.92949822 1.87807776 1.82540244 1.77450378 1.71555334 1.66556358 1.60177841 1.55080182 1.49620318 1.44155199 1.3929007  1.35015248 1.30808971 1.27034223 1.23396002 1.19964181 1.16823533 1.13842945 1.1105305  1.08320676 1.05615746 1.03143486 1.00848642 0.98488197 0.96218537 0.94328848 0.92491007 0.90677989 0.88994527 0.87495098 0.8588432  0.84535886 0.83163062 0.81943825 0.80931518 0.79937289 0.78906287 0.77913523 0.76950327 0.76144304 0.75390767 0.74729629 0.74106879 0.73442303 0.72882362 0.72264198 0.71594451 0.70965711 0.70443222 0.69880879 0.69472848 0.69401231 0.69594873 0.69959433 0.70334073 0.70353234 0.69782893 0.68664392 0.67178551 0.65593299 0.64092666 0.62819665 0.61779805 0.61148173 0.60524505 0.60152911 0.59769237 0.59487834 0.59256957 0.59072211 0.58900795 0.58787856 0.58676503 0.58760388 0.58893791 0.58979678 0.58914759 0.58730329 0.57124511], 22.77, 22.24, False
2021/07/22 18:15:59.080, 1909071, [5.90654885 5.85531558 5.77858907 5.7020238  5.62758655 5.54963515 5.47336391 5.40632639 5.31373558 5.253464   5.19126717 5.11752735 5.04918373 4.98446924 4.91916531 4.86584862 4.80711348 4.76060704 4.70623924 4.66027997 4.60943546 4.56168264 4.52111271 4.47562903 4.43326234 4.38819796 4.34801145 4.30481806 4.26886508 4.2301604  4.19458873 4.1594136  4.12413242 4.09015526 4.05607218 4.02536998 3.99584103 3.96720591 3.93974929 3.91283696 3.89133315 3.86538483 3.83958833 3.81505765 3.78925839 3.76262229 3.73679296 3.7124232  3.68546231 3.66118979 3.63636326 3.61199451 3.58839001 3.56723188 3.54406428 3.52227896 3.50257841 3.48578906 3.47033546 3.45389188 3.43981275 3.42369036 3.40135775 3.38590847 3.36522298 3.34601478 3.3300268  3.31402859 3.29869781 3.29053232 3.27945259 3.27211944 3.26122756 3.25693769 3.24891905 3.24127336 3.23894328 3.22832999 3.22047758 3.21264073 3.20017608], [2.01371991 2.00561367 1.9477195  1.87568574 1.82728585 1.77600267 1.71965347 1.66556506 1.60814406 1.55018555 1.49780664 1.44155249 1.3944906  1.34959581 1.30931371 1.27071445 1.23236698 1.20023467 1.16943236 1.14002895 1.11140072 1.08195067 1.05741803 1.03270694 1.00737473 0.98491533 0.96286299 0.9432939  0.92461289 0.90763245 0.89046314 0.87469016 0.85981292 0.84485071 0.83115315 0.81917851 0.80909289 0.79915858 0.78885623 0.77930202 0.76982566 0.76103525 0.75340079 0.74756679 0.74139669 0.73504472 0.72878819 0.72296852 0.71623344 0.71017193 0.70434826 0.69863862 0.69440389 0.69398854 0.69579144 0.69961835 0.70334036 0.70392872 0.69750053 0.68682982 0.67230247 0.65620322 0.6408911  0.62728847 0.61831811 0.61125416 0.60555727 0.60145307 0.5973886  0.5952475  0.59338475 0.59017051 0.58868201 0.58844444 0.5867645  0.58986481 0.58932666 0.59168426 0.58866508 0.58730268 0.57212681], 22.78, 22.23, False
2021/07/22 18:15:59.330, 1909321, [5.92337906 5.84762014 5.76080357 5.68711365 5.60239468 5.56414822 5.47335781 5.39796009 5.32976412 5.25293824 5.18299714 5.11654888 5.05203562 4.98116564 4.92995194 4.86792899 4.80770131 4.75943313 4.70776679 4.65989042 4.61150172 4.56356967 4.52056034 4.477378   4.43089266 4.39114009 4.34703792 4.30942474 4.26740811 4.23015909 4.19551244 4.15923244 4.12355639 4.09052835 4.05703286 4.02633573 3.99701395 3.96696484 3.93914008 3.91342068 3.89171911 3.86572768 3.83939087 3.81486466 3.79014764 3.76246146 3.73663183 3.71242324 3.68476968 3.66154085 3.63618802 3.61166332 3.5889046  3.56723931 3.54423965 3.52227886 3.50220391 3.48598017 3.47073214 3.45389128 3.43959431 3.42391634 3.40207145 3.38514992 3.36574984 3.34629396 3.32943367 3.31469413 3.30121405 3.289291   3.27932607 3.27137387 3.25950208 3.25377059 3.24813346 3.24228671 3.237286   3.22883521 3.22109509 3.21540549 3.19639058], [2.04840523 1.98307169 1.93546099 1.88306021 1.83544352 1.77494913 1.71555208 1.66155234 1.6060189  1.54713449 1.49780549 1.44214078 1.39323727 1.3484713  1.30700926 1.2698265  1.23206434 1.20035928 1.169779   1.13842973 1.11106328 1.08179733 1.05705236 1.03229363 1.00776152 0.9842101  0.96251378 0.94295732 0.92460903 0.90735117 0.89047426 0.87469869 0.85881336 0.84443951 0.83141973 0.81922374 0.80928462 0.79876408 0.78844497 0.77947051 0.76998786 0.76106745 0.75307943 0.74696436 0.74126507 0.73409581 0.72838504 0.72267894 0.71627277 0.71017289 0.70434929 0.69836566 0.6950758  0.69418961 0.69581621 0.69906293 0.70284288 0.70318935 0.6974162  0.68667442 0.67227094 0.65573021 0.64067759 0.62856696 0.61824798 0.61063077 0.60505616 0.60178654 0.59807954 0.59524381 0.59297786 0.59030369 0.58912932 0.58806243 0.58727136 0.5886235  0.59009777 0.59023142 0.58914817 0.58704208 0.57036464], 22.77, 22.24, False
2021/07/22 18:15:59.580, 1909571, [5.94031029 5.83066062 5.74046699 5.69694086 5.61498777 5.53865826 5.48294549 5.40188849 5.32845181 5.26109812 5.18805034 5.1216983  5.0425868  4.99053853 4.92381773 4.86240007 4.81020453 4.75664907 4.70821262 4.65938977 4.6110377  4.56241019 4.51923415 4.47578301 4.43197784 4.38991404 4.34590075 4.30680933 4.26552889 4.23044888 4.19578887 4.15801217 4.12495583 4.08961447 4.05527612 4.02558581 3.99584157 3.96736266 3.93868598 3.91178461 3.89151037 3.86501094 3.83992341 3.81470081 3.78993282 3.76124253 3.7371149  3.71190258 3.68494698 3.66120372 3.63602469 3.61181888 3.58941122 3.56652808 3.54334937 3.52173476 3.5020156  3.48578924 3.47053446 3.45430688 3.43916048 3.42323721 3.40254863 3.38489725 3.36522335 3.34572205 3.32975518 3.31500857 3.30009316 3.28893812 3.28070413 3.26904711 3.2603883  3.25617948 3.24765947 3.23879074 3.23671429 3.22767782 3.21975726 3.20921849 3.20017641], [2.05227945 1.99057941 1.93831574 1.88787365 1.83105872 1.77794891 1.7184639  1.66117812 1.60313853 1.55020438 1.4946994  1.4409632  1.39415364 1.34931776 1.30954167 1.27141646 1.23236661 1.19951733 1.16858134 1.13885376 1.10993284 1.0822321  1.05574987 1.03267526 1.00768973 0.9849319  0.96251292 0.94264775 0.924611   0.90677232 0.8907534  0.87419232 0.85906999 0.84439034 0.83120686 0.81922216 0.80969552 0.79919018 0.78866585 0.77899943 0.76916365 0.76076781 0.7532621  0.74700915 0.74109944 0.73427477 0.72854723 0.72271384 0.71625186 0.70984124 0.70415982 0.69836426 0.69477305 0.69370433 0.69563416 0.69887622 0.70265028 0.70301675 0.69762172 0.68642702 0.6722379  0.65637229 0.64074657 0.62796882 0.61828207 0.61125361 0.60549511 0.60124609 0.59742147 0.59523288 0.59256862 0.58981736 0.58829544 0.58683659 0.58790071 0.58900393 0.58932605 0.59023014 0.58890541 0.5860749  0.57369892], 22.78, 22.23, False
