lat=43 45.58569 N, lon=069 59.30612 W, hms=133954, dmy=040821, t1=17.865100, c1=4.150620, s=31.380400, sigma=22.535600
lat=43 45.58570 N, lon=069 59.30608 W, hms=133955, dmy=040821, t1=17.865200, c1=4.150450, s=31.378900, sigma=22.534500
lat=43 45.58568 N, lon=069 59.30603 W, hms=133956, dmy=040821, t1=17.865200, c1=4.150280, s=31.377400, sigma=22.533400
lat=43 45.58568 N, lon=069 59.30597 W, hms=133958, dmy=040821, t1=17.865400, c1=4.150100, s=31.375800, sigma=22.532100
lat=43 45.58572 N, lon=069 59.30595 W, hms=133959, dmy=040821, t1=17.864600, c1=4.149990, s=31.375500, sigma=22.532000
lat=43 45.58574 N, lon=069 59.30592 W, hms=134000, dmy=040821, t1=17.864800, c1=4.149810, s=31.373800, sigma=22.530700
lat=43 45.58576 N, lon=069 59.30585 W, hms=134002, dmy=040821, t1=17.865900, c1=4.149610, s=31.371200, sigma=22.528400
lat=43 45.58575 N, lon=069 59.30581 W, hms=134003, dmy=040821, t1=17.866800, c1=4.149450, s=31.369200, sigma=22.526600
lat=43 45.58580 N, lon=069 59.30573 W, hms=134005, dmy=040821, t1=17.866200, c1=4.149220, s=31.367700, sigma=22.525800
lat=43 45.58586 N, lon=069 59.30574 W, hms=134006, dmy=040821, t1=17.867300, c1=4.149040, s=31.365400, sigma=22.523600
lat=43 45.58589 N, lon=069 59.30573 W, hms=134007, dmy=040821, t1=17.868200, c1=4.148890, s=31.363400, sigma=22.521900
lat=43 45.58603 N, lon=069 59.30572 W, hms=134009, dmy=040821, t1=17.868400, c1=4.148760, s=31.362200, sigma=22.520900
lat=43 45.58603 N, lon=069 59.30571 W, hms=134010, dmy=040821, t1=17.867600, c1=4.148570, s=31.361200, sigma=22.520300
lat=43 45.58604 N, lon=069 59.30569 W, hms=134011, dmy=040821, t1=17.867200, c1=4.148540, s=31.361200, sigma=22.520400
lat=43 45.58604 N, lon=069 59.30564 W, hms=134013, dmy=040821, t1=17.867700, c1=4.148420, s=31.359900, sigma=22.519400
lat=43 45.58603 N, lon=069 59.30565 W, hms=134014, dmy=040821, t1=17.867400, c1=4.148330, s=31.359400, sigma=22.518900
lat=43 45.58603 N, lon=069 59.30558 W, hms=134016, dmy=040821, t1=17.867100, c1=4.148250, s=31.358900, sigma=22.518700
lat=43 45.58603 N, lon=069 59.30556 W, hms=134017, dmy=040821, t1=17.867200, c1=4.148200, s=31.358400, sigma=22.518300
lat=43 45.58610 N, lon=069 59.30554 W, hms=134018, dmy=040821, t1=17.867500, c1=4.148080, s=31.357100, sigma=22.517300
lat=43 45.58615 N, lon=069 59.30554 W, hms=134020, dmy=040821, t1=17.866900, c1=4.148020, s=31.357100, sigma=22.517300
lat=43 45.58615 N, lon=069 59.30548 W, hms=134021, dmy=040821, t1=17.867400, c1=4.147910, s=31.355800, sigma=22.516200
lat=43 45.58620 N, lon=069 59.30548 W, hms=134022, dmy=040821, t1=17.867800, c1=4.147740, s=31.354100, sigma=22.514900
lat=43 45.58623 N, lon=069 59.30534 W, hms=134024, dmy=040821, t1=17.867900, c1=4.147580, s=31.352700, sigma=22.513800
lat=43 45.58627 N, lon=069 59.30537 W, hms=134025, dmy=040821, t1=17.867600, c1=4.147440, s=31.351700, sigma=22.513100
lat=43 45.58630 N, lon=069 59.30534 W, hms=134026, dmy=040821, t1=17.868200, c1=4.147270, s=31.349800, sigma=22.511500
lat=43 45.58639 N, lon=069 59.30527 W, hms=134028, dmy=040821, t1=17.867400, c1=4.147110, s=31.349000, sigma=22.511000
lat=43 45.58641 N, lon=069 59.30518 W, hms=134029, dmy=040821, t1=17.867600, c1=4.146920, s=31.347300, sigma=22.509700
lat=43 45.58646 N, lon=069 59.30511 W, hms=134031, dmy=040821, t1=17.867500, c1=4.146700, s=31.345500, sigma=22.508400
lat=43 45.58648 N, lon=069 59.30502 W, hms=134032, dmy=040821, t1=17.868000, c1=4.146670, s=31.344900, sigma=22.507800
lat=43 45.58642 N, lon=069 59.30493 W, hms=134033, dmy=040821, t1=17.867200, c1=4.146430, s=31.343400, sigma=22.506800
lat=43 45.58644 N, lon=069 59.30482 W, hms=134035, dmy=040821, t1=17.867200, c1=4.146160, s=31.341200, sigma=22.505100
lat=43 45.58642 N, lon=069 59.30473 W, hms=134036, dmy=040821, t1=17.867200, c1=4.145980, s=31.339600, sigma=22.504000
lat=43 45.58639 N, lon=069 59.30470 W, hms=134037, dmy=040821, t1=17.867400, c1=4.145650, s=31.336700, sigma=22.501600
lat=43 45.58638 N, lon=069 59.30452 W, hms=134039, dmy=040821, t1=17.867200, c1=4.145410, s=31.334900, sigma=22.500300
lat=43 45.58637 N, lon=069 59.30445 W, hms=134040, dmy=040821, t1=17.866300, c1=4.145160, s=31.333500, sigma=22.499500
lat=43 45.58639 N, lon=069 59.30434 W, hms=134042, dmy=040821, t1=17.866500, c1=4.144870, s=31.330900, sigma=22.497400
lat=43 45.58635 N, lon=069 59.30424 W, hms=134043, dmy=040821, t1=17.865100, c1=4.144580, s=31.329500, sigma=22.496700
lat=43 45.58632 N, lon=069 59.30416 W, hms=134044, dmy=040821, t1=17.864900, c1=4.144380, s=31.328000, sigma=22.495600
lat=43 45.58641 N, lon=069 59.30404 W, hms=134046, dmy=040821, t1=17.864600, c1=4.144000, s=31.325000, sigma=22.493300
lat=43 45.58638 N, lon=069 59.30398 W, hms=134047, dmy=040821, t1=17.864500, c1=4.143850, s=31.323700, sigma=22.492500
lat=43 45.58641 N, lon=069 59.30388 W, hms=134048, dmy=040821, t1=17.864100, c1=4.143620, s=31.322200, sigma=22.491300
lat=43 45.58640 N, lon=069 59.30370 W, hms=134050, dmy=040821, t1=17.862400, c1=4.143380, s=31.321400, sigma=22.491300
lat=43 45.58638 N, lon=069 59.30360 W, hms=134051, dmy=040821, t1=17.861600, c1=4.143200, s=31.320500, sigma=22.490700
lat=43 45.58634 N, lon=069 59.30342 W, hms=134053, dmy=040821, t1=17.860900, c1=4.142780, s=31.317500, sigma=22.488600
lat=43 45.58633 N, lon=069 59.30335 W, hms=134054, dmy=040821, t1=17.859800, c1=4.142540, s=31.316300, sigma=22.488000
lat=43 45.58629 N, lon=069 59.30328 W, hms=134055, dmy=040821, t1=17.859300, c1=4.142250, s=31.314300, sigma=22.486500
lat=43 45.58619 N, lon=069 59.30313 W, hms=134057, dmy=040821, t1=17.859200, c1=4.142030, s=31.312500, sigma=22.485100
lat=43 45.58619 N, lon=069 59.30305 W, hms=134058, dmy=040821, t1=17.858800, c1=4.141750, s=31.310500, sigma=22.483700
lat=43 45.58617 N, lon=069 59.30297 W, hms=134059, dmy=040821, t1=17.859300, c1=4.141520, s=31.308100, sigma=22.481700
lat=43 45.58608 N, lon=069 59.30282 W, hms=134101, dmy=040821, t1=17.858600, c1=4.141190, s=31.305800, sigma=22.480200
lat=43 45.58605 N, lon=069 59.30273 W, hms=134102, dmy=040821, t1=17.857100, c1=4.140960, s=31.305100, sigma=22.480000
lat=43 45.58605 N, lon=069 59.30268 W, hms=134103, dmy=040821, t1=17.856800, c1=4.140750, s=31.303600, sigma=22.478900
lat=43 45.58592 N, lon=069 59.30234 W, hms=134105, dmy=040821, t1=17.858000, c1=4.140470, s=31.300300, sigma=22.476100
lat=43 45.58591 N, lon=069 59.30228 W, hms=134106, dmy=040821, t1=17.858200, c1=4.140160, s=31.297400, sigma=22.473900
lat=43 45.58578 N, lon=069 59.30195 W, hms=134108, dmy=040821, t1=17.855000, c1=4.139930, s=31.298000, sigma=22.475000
lat=43 45.58571 N, lon=069 59.30186 W, hms=134109, dmy=040821, t1=17.853900, c1=4.139590, s=31.296000, sigma=22.473800
lat=43 45.58564 N, lon=069 59.30169 W, hms=134110, dmy=040821, t1=17.852900, c1=4.139300, s=31.294300, sigma=22.472800
lat=43 45.58561 N, lon=069 59.30153 W, hms=134112, dmy=040821, t1=17.851900, c1=4.139150, s=31.293900, sigma=22.472600
lat=43 45.58560 N, lon=069 59.30142 W, hms=134113, dmy=040821, t1=17.852600, c1=4.138900, s=31.291100, sigma=22.470300
lat=43 45.58561 N, lon=069 59.30138 W, hms=134114, dmy=040821, t1=17.850300, c1=4.138820, s=31.292200, sigma=22.471700
lat=43 45.58565 N, lon=069 59.30120 W, hms=134116, dmy=040821, t1=17.850800, c1=4.138660, s=31.290500, sigma=22.470300
lat=43 45.58566 N, lon=069 59.30113 W, hms=134117, dmy=040821, t1=17.849600, c1=4.138450, s=31.289700, sigma=22.470000
lat=43 45.58577 N, lon=069 59.30097 W, hms=134119, dmy=040821, t1=17.847800, c1=4.138340, s=31.290100, sigma=22.470600
lat=43 45.58581 N, lon=069 59.30089 W, hms=134120, dmy=040821, t1=17.845700, c1=4.138130, s=31.290000, sigma=22.471200
lat=43 45.58582 N, lon=069 59.30075 W, hms=134121, dmy=040821, t1=17.844800, c1=4.137980, s=31.289400, sigma=22.470900
lat=43 45.58589 N, lon=069 59.30050 W, hms=134123, dmy=040821, t1=17.844800, c1=4.137840, s=31.288300, sigma=22.470000
lat=43 45.58593 N, lon=069 59.30045 W, hms=134124, dmy=040821, t1=17.845800, c1=4.137710, s=31.286400, sigma=22.468300
lat=43 45.58594 N, lon=069 59.30033 W, hms=134125, dmy=040821, t1=17.846800, c1=4.137610, s=31.284700, sigma=22.466900
lat=43 45.58600 N, lon=069 59.30014 W, hms=134127, dmy=040821, t1=17.843000, c1=4.137370, s=31.285600, sigma=22.468400
lat=43 45.58602 N, lon=069 59.30008 W, hms=134128, dmy=040821, t1=17.840500, c1=4.137190, s=31.286000, sigma=22.469400
lat=43 45.58601 N, lon=069 59.30002 W, hms=134129, dmy=040821, t1=17.840500, c1=4.137160, s=31.285900, sigma=22.469300
lat=43 45.58599 N, lon=069 59.29985 W, hms=134131, dmy=040821, t1=17.838500, c1=4.137010, s=31.286100, sigma=22.469900
lat=43 45.58598 N, lon=069 59.29980 W, hms=134132, dmy=040821, t1=17.839400, c1=4.136940, s=31.284800, sigma=22.468600
lat=43 45.58595 N, lon=069 59.29965 W, hms=134134, dmy=040821, t1=17.837600, c1=4.136830, s=31.285200, sigma=22.469500
lat=43 45.58590 N, lon=069 59.29956 W, hms=134135, dmy=040821, t1=17.836800, c1=4.136660, s=31.284400, sigma=22.469100
lat=43 45.58592 N, lon=069 59.29952 W, hms=134136, dmy=040821, t1=17.834600, c1=4.136650, s=31.286000, sigma=22.470800
lat=43 45.58586 N, lon=069 59.29936 W, hms=134138, dmy=040821, t1=17.834600, c1=4.136610, s=31.285700, sigma=22.470600
lat=43 45.58579 N, lon=069 59.29927 W, hms=134139, dmy=040821, t1=17.834700, c1=4.136570, s=31.285200, sigma=22.470200
lat=43 45.58580 N, lon=069 59.29921 W, hms=134140, dmy=040821, t1=17.833900, c1=4.136550, s=31.285700, sigma=22.470600
lat=43 45.58579 N, lon=069 59.29909 W, hms=134142, dmy=040821, t1=17.833500, c1=4.136480, s=31.285400, sigma=22.470600
lat=43 45.58583 N, lon=069 59.29903 W, hms=134143, dmy=040821, t1=17.832800, c1=4.136400, s=31.285300, sigma=22.470600
lat=43 45.58592 N, lon=069 59.29896 W, hms=134145, dmy=040821, t1=17.832000, c1=4.136330, s=31.285300, sigma=22.470900
lat=43 45.58611 N, lon=069 59.29912 W, hms=134146, dmy=040821, t1=17.830400, c1=4.136320, s=31.286400, sigma=22.472000
lat=43 45.58612 N, lon=069 59.29908 W, hms=134147, dmy=040821, t1=17.829900, c1=4.136270, s=31.286400, sigma=22.472200
lat=43 45.58630 N, lon=069 59.29910 W, hms=134149, dmy=040821, t1=17.827800, c1=4.136230, s=31.287700, sigma=22.473700
lat=43 45.58633 N, lon=069 59.29912 W, hms=134150, dmy=040821, t1=17.826300, c1=4.136220, s=31.288800, sigma=22.474900
lat=43 45.58641 N, lon=069 59.29916 W, hms=134151, dmy=040821, t1=17.824300, c1=4.136240, s=31.290400, sigma=22.476600
lat=43 45.58649 N, lon=069 59.29916 W, hms=134153, dmy=040821, t1=17.823500, c1=4.136200, s=31.290700, sigma=22.476900
lat=43 45.58652 N, lon=069 59.29909 W, hms=134154, dmy=040821, t1=17.823500, c1=4.136250, s=31.291100, sigma=22.477300
lat=43 45.58674 N, lon=069 59.29919 W, hms=134155, dmy=040821, t1=17.824300, c1=4.136270, s=31.290700, sigma=22.476700
lat=43 45.58674 N, lon=069 59.29905 W, hms=134157, dmy=040821, t1=17.823700, c1=4.136210, s=31.290700, sigma=22.476900
lat=43 45.58672 N, lon=069 59.29892 W, hms=134158, dmy=040821, t1=17.822500, c1=4.136300, s=31.292300, sigma=22.478500
lat=43 45.58689 N, lon=069 59.29887 W, hms=134200, dmy=040821, t1=17.820300, c1=4.136300, s=31.294000, sigma=22.480300
lat=43 45.58695 N, lon=069 59.29880 W, hms=134201, dmy=040821, t1=17.821100, c1=4.136260, s=31.293100, sigma=22.479400
lat=43 45.58694 N, lon=069 59.29877 W, hms=134202, dmy=040821, t1=17.820300, c1=4.136200, s=31.293200, sigma=22.479700
lat=43 45.58703 N, lon=069 59.29848 W, hms=134204, dmy=040821, t1=17.821100, c1=4.136180, s=31.292400, sigma=22.478800
lat=43 45.58701 N, lon=069 59.29840 W, hms=134205, dmy=040821, t1=17.819800, c1=4.136170, s=31.293300, sigma=22.479800
lat=43 45.58711 N, lon=069 59.29842 W, hms=134206, dmy=040821, t1=17.820000, c1=4.136120, s=31.292700, sigma=22.479400
lat=43 45.58711 N, lon=069 59.29836 W, hms=134208, dmy=040821, t1=17.818200, c1=4.136080, s=31.293800, sigma=22.480600
lat=43 45.58717 N, lon=069 59.29834 W, hms=134209, dmy=040821, t1=17.817300, c1=4.136050, s=31.294200, sigma=22.481200
lat=43 45.58711 N, lon=069 59.29836 W, hms=134211, dmy=040821, t1=17.815600, c1=4.135980, s=31.294900, sigma=22.482100
lat=43 45.58711 N, lon=069 59.29833 W, hms=134212, dmy=040821, t1=17.814700, c1=4.135900, s=31.294900, sigma=22.482300
lat=43 45.58709 N, lon=069 59.29826 W, hms=134213, dmy=040821, t1=17.813500, c1=4.135810, s=31.295100, sigma=22.482700
lat=43 45.58708 N, lon=069 59.29817 W, hms=134215, dmy=040821, t1=17.812700, c1=4.135770, s=31.295400, sigma=22.483100
lat=43 45.58709 N, lon=069 59.29815 W, hms=134216, dmy=040821, t1=17.812300, c1=4.135690, s=31.295000, sigma=22.483000
lat=43 45.58709 N, lon=069 59.29811 W, hms=134217, dmy=040821, t1=17.813000, c1=4.135650, s=31.294100, sigma=22.482100
lat=43 45.58714 N, lon=069 59.29803 W, hms=134219, dmy=040821, t1=17.811800, c1=4.135550, s=31.294200, sigma=22.482500
lat=43 45.58717 N, lon=069 59.29802 W, hms=134220, dmy=040821, t1=17.811900, c1=4.135480, s=31.293500, sigma=22.481900
lat=43 45.58726 N, lon=069 59.29804 W, hms=134221, dmy=040821, t1=17.811400, c1=4.135410, s=31.293300, sigma=22.481900
lat=43 45.58727 N, lon=069 59.29793 W, hms=134223, dmy=040821, t1=17.810600, c1=4.135370, s=31.293600, sigma=22.482300
lat=43 45.58731 N, lon=069 59.29787 W, hms=134224, dmy=040821, t1=17.810800, c1=4.135310, s=31.293000, sigma=22.481900
lat=43 45.58733 N, lon=069 59.29780 W, hms=134226, dmy=040821, t1=17.809400, c1=4.135210, s=31.293200, sigma=22.482300
lat=43 45.58733 N, lon=069 59.29774 W, hms=134227, dmy=040821, t1=17.807300, c1=4.135180, s=31.294500, sigma=22.483700
lat=43 45.58727 N, lon=069 59.29772 W, hms=134228, dmy=040821, t1=17.805300, c1=4.135130, s=31.295600, sigma=22.485200
lat=43 45.58723 N, lon=069 59.29762 W, hms=134230, dmy=040821, t1=17.805500, c1=4.135090, s=31.295200, sigma=22.484700
lat=43 45.58721 N, lon=069 59.29755 W, hms=134231, dmy=040821, t1=17.803200, c1=4.135040, s=31.296500, sigma=22.486300
lat=43 45.58720 N, lon=069 59.29750 W, hms=134232, dmy=040821, t1=17.803200, c1=4.135000, s=31.296200, sigma=22.486000
lat=43 45.58727 N, lon=069 59.29742 W, hms=134234, dmy=040821, t1=17.801800, c1=4.134980, s=31.297100, sigma=22.487100
lat=43 45.58726 N, lon=069 59.29734 W, hms=134235, dmy=040821, t1=17.799000, c1=4.134950, s=31.299000, sigma=22.489100
lat=43 45.58734 N, lon=069 59.29717 W, hms=134237, dmy=040821, t1=17.799300, c1=4.134900, s=31.298300, sigma=22.488600
lat=43 45.58734 N, lon=069 59.29710 W, hms=134238, dmy=040821, t1=17.797600, c1=4.134860, s=31.299300, sigma=22.489700
lat=43 45.58738 N, lon=069 59.29704 W, hms=134239, dmy=040821, t1=17.795700, c1=4.134860, s=31.300700, sigma=22.491300
lat=43 45.58740 N, lon=069 59.29688 W, hms=134241, dmy=040821, t1=17.796400, c1=4.134830, s=31.299900, sigma=22.490500
lat=43 45.58739 N, lon=069 59.29675 W, hms=134242, dmy=040821, t1=17.797300, c1=4.134830, s=31.299300, sigma=22.489700
lat=43 45.58742 N, lon=069 59.29666 W, hms=134243, dmy=040821, t1=17.794200, c1=4.134830, s=31.301600, sigma=22.492300
lat=43 45.58743 N, lon=069 59.29650 W, hms=134245, dmy=040821, t1=17.793700, c1=4.134850, s=31.302200, sigma=22.492900
lat=43 45.58745 N, lon=069 59.29642 W, hms=134246, dmy=040821, t1=17.793900, c1=4.134840, s=31.301900, sigma=22.492700
lat=43 45.58744 N, lon=069 59.29623 W, hms=134248, dmy=040821, t1=17.791100, c1=4.134840, s=31.304100, sigma=22.494900
lat=43 45.58745 N, lon=069 59.29618 W, hms=134249, dmy=040821, t1=17.791100, c1=4.134820, s=31.303900, sigma=22.494800
lat=43 45.58746 N, lon=069 59.29607 W, hms=134250, dmy=040821, t1=17.791100, c1=4.134800, s=31.303700, sigma=22.494700
lat=43 45.58753 N, lon=069 59.29597 W, hms=134252, dmy=040821, t1=17.790200, c1=4.134770, s=31.304200, sigma=22.495300
lat=43 45.58753 N, lon=069 59.29596 W, hms=134253, dmy=040821, t1=17.789800, c1=4.134760, s=31.304400, sigma=22.495500
lat=43 45.58755 N, lon=069 59.29595 W, hms=134254, dmy=040821, t1=17.788900, c1=4.134760, s=31.305100, sigma=22.496300
lat=43 45.58759 N, lon=069 59.29587 W, hms=134256, dmy=040821, t1=17.787600, c1=4.134760, s=31.306100, sigma=22.497400
lat=43 45.58767 N, lon=069 59.29586 W, hms=134257, dmy=040821, t1=17.788100, c1=4.134750, s=31.305700, sigma=22.496900
lat=43 45.58774 N, lon=069 59.29592 W, hms=134258, dmy=040821, t1=17.786900, c1=4.134730, s=31.306400, sigma=22.497700
lat=43 45.58767 N, lon=069 59.29548 W, hms=134300, dmy=040821, t1=17.785800, c1=4.134720, s=31.307200, sigma=22.498600
lat=43 45.58774 N, lon=069 59.29553 W, hms=134301, dmy=040821, t1=17.786100, c1=4.134750, s=31.307200, sigma=22.498500
lat=43 45.58785 N, lon=069 59.29563 W, hms=134303, dmy=040821, t1=17.784900, c1=4.134750, s=31.308100, sigma=22.499500
lat=43 45.58789 N, lon=069 59.29568 W, hms=134304, dmy=040821, t1=17.785100, c1=4.134770, s=31.308200, sigma=22.499600
lat=43 45.58792 N, lon=069 59.29564 W, hms=134305, dmy=040821, t1=17.784300, c1=4.134780, s=31.308800, sigma=22.500100
lat=43 45.58806 N, lon=069 59.29564 W, hms=134307, dmy=040821, t1=17.785900, c1=4.134760, s=31.307400, sigma=22.498900
lat=43 45.58805 N, lon=069 59.29570 W, hms=134308, dmy=040821, t1=17.787000, c1=4.134750, s=31.306500, sigma=22.497700
lat=43 45.58799 N, lon=069 59.29552 W, hms=134309, dmy=040821, t1=17.787200, c1=4.134740, s=31.306300, sigma=22.497600
lat=43 45.58788 N, lon=069 59.29535 W, hms=134311, dmy=040821, t1=17.784700, c1=4.134750, s=31.308200, sigma=22.499600
lat=43 45.58788 N, lon=069 59.29519 W, hms=134312, dmy=040821, t1=17.783500, c1=4.134740, s=31.309100, sigma=22.500600
lat=43 45.58780 N, lon=069 59.29500 W, hms=134314, dmy=040821, t1=17.783800, c1=4.134710, s=31.308600, sigma=22.500100
lat=43 45.58773 N, lon=069 59.29482 W, hms=134315, dmy=040821, t1=17.783900, c1=4.134710, s=31.308500, sigma=22.500100
lat=43 45.58756 N, lon=069 59.29462 W, hms=134316, dmy=040821, t1=17.783800, c1=4.134720, s=31.308700, sigma=22.500200
lat=43 45.58743 N, lon=069 59.29431 W, hms=134318, dmy=040821, t1=17.782500, c1=4.134700, s=31.309500, sigma=22.501200
lat=43 45.58748 N, lon=069 59.29430 W, hms=134319, dmy=040821, t1=17.782000, c1=4.134700, s=31.309900, sigma=22.501600
lat=43 45.58755 N, lon=069 59.29431 W, hms=134320, dmy=040821, t1=17.782100, c1=4.134680, s=31.309700, sigma=22.501400
lat=43 45.58746 N, lon=069 59.29406 W, hms=134322, dmy=040821, t1=17.781800, c1=4.134680, s=31.309900, sigma=22.501600
lat=43 45.58749 N, lon=069 59.29408 W, hms=134323, dmy=040821, t1=17.781100, c1=4.134700, s=31.310600, sigma=22.502400
lat=43 45.58759 N, lon=069 59.29420 W, hms=134324, dmy=040821, t1=17.781000, c1=4.134630, s=31.310100, sigma=22.502000
lat=43 45.58782 N, lon=069 59.29460 W, hms=134326, dmy=040821, t1=17.780300, c1=4.134670, s=31.310900, sigma=22.502800
lat=43 45.58806 N, lon=069 59.29498 W, hms=134327, dmy=040821, t1=17.779400, c1=4.134670, s=31.311700, sigma=22.503500
lat=43 45.58827 N, lon=069 59.29553 W, hms=134329, dmy=040821, t1=17.776900, c1=4.134670, s=31.313600, sigma=22.505700
lat=43 45.58851 N, lon=069 59.29581 W, hms=134330, dmy=040821, t1=17.776000, c1=4.134640, s=31.314000, sigma=22.506200
lat=43 45.58872 N, lon=069 59.29622 W, hms=134331, dmy=040821, t1=17.775000, c1=4.134600, s=31.314500, sigma=22.506700
lat=43 45.58831 N, lon=069 59.29645 W, hms=134333, dmy=040821, t1=17.775000, c1=4.134600, s=31.314400, sigma=22.506700
lat=43 45.58865 N, lon=069 59.29706 W, hms=134334, dmy=040821, t1=17.774500, c1=4.134530, s=31.314200, sigma=22.506700
lat=43 45.58861 N, lon=069 59.29742 W, hms=134335, dmy=040821, t1=17.774200, c1=4.134470, s=31.314000, sigma=22.506700
lat=43 45.58808 N, lon=069 59.29814 W, hms=134337, dmy=040821, t1=17.773400, c1=4.134440, s=31.314300, sigma=22.507000
lat=43 45.58809 N, lon=069 59.29885 W, hms=134338, dmy=040821, t1=17.772700, c1=4.134400, s=31.314500, sigma=22.507300
lat=43 45.58813 N, lon=069 59.30029 W, hms=134340, dmy=040821, t1=17.771500, c1=4.134350, s=31.315000, sigma=22.508000
lat=43 45.58820 N, lon=069 59.30110 W, hms=134341, dmy=040821, t1=17.771400, c1=4.134380, s=31.315400, sigma=22.508300
lat=43 45.58806 N, lon=069 59.30174 W, hms=134342, dmy=040821, t1=17.770900, c1=4.134560, s=31.317300, sigma=22.509900
lat=43 45.58781 N, lon=069 59.30315 W, hms=134344, dmy=040821, t1=17.770700, c1=4.134900, s=31.320300, sigma=22.512200
lat=43 45.58749 N, lon=069 59.30376 W, hms=134345, dmy=040821, t1=17.770900, c1=4.135310, s=31.323600, sigma=22.514700
lat=43 45.58745 N, lon=069 59.30473 W, hms=134346, dmy=040821, t1=17.770400, c1=4.135920, s=31.329100, sigma=22.519000
lat=43 45.58671 N, lon=069 59.30589 W, hms=134348, dmy=040821, t1=17.770100, c1=4.136090, s=31.330800, sigma=22.520300
lat=43 45.58614 N, lon=069 59.30628 W, hms=134349, dmy=040821, t1=17.769900, c1=4.136230, s=31.332200, sigma=22.521500
lat=43 45.58530 N, lon=069 59.30744 W, hms=134351, dmy=040821, t1=17.770400, c1=4.136380, s=31.333000, sigma=22.522000
lat=43 45.58464 N, lon=069 59.30777 W, hms=134352, dmy=040821, t1=17.770700, c1=4.136510, s=31.333900, sigma=22.522600
lat=43 45.58409 N, lon=069 59.30813 W, hms=134353, dmy=040821, t1=17.770700, c1=4.136610, s=31.334700, sigma=22.523300
lat=43 45.58291 N, lon=069 59.30881 W, hms=134355, dmy=040821, t1=17.770400, c1=4.136610, s=31.335000, sigma=22.523400
lat=43 45.58231 N, lon=069 59.30910 W, hms=134356, dmy=040821, t1=17.770000, c1=4.136540, s=31.334700, sigma=22.523400
lat=43 45.58184 N, lon=069 59.30947 W, hms=134357, dmy=040821, t1=17.770900, c1=4.136420, s=31.332900, sigma=22.521800
lat=43 45.58047 N, lon=069 59.31022 W, hms=134359, dmy=040821, t1=17.770700, c1=4.136180, s=31.331100, sigma=22.520400
lat=43 45.57972 N, lon=069 59.31053 W, hms=134400, dmy=040821, t1=17.770900, c1=4.135950, s=31.328900, sigma=22.518700
lat=43 45.57894 N, lon=069 59.31075 W, hms=134401, dmy=040821, t1=17.770200, c1=4.135630, s=31.326900, sigma=22.517300
lat=43 45.57720 N, lon=069 59.31125 W, hms=134403, dmy=040821, t1=17.769800, c1=4.135390, s=31.325100, sigma=22.516100
lat=43 45.57632 N, lon=069 59.31141 W, hms=134404, dmy=040821, t1=17.769300, c1=4.135140, s=31.323400, sigma=22.515000
lat=43 45.57447 N, lon=069 59.31182 W, hms=134406, dmy=040821, t1=17.769100, c1=4.134810, s=31.320800, sigma=22.513100
lat=43 45.57341 N, lon=069 59.31210 W, hms=134407, dmy=040821, t1=17.768800, c1=4.134650, s=31.319600, sigma=22.512200
lat=43 45.57229 N, lon=069 59.31240 W, hms=134408, dmy=040821, t1=17.766700, c1=4.134230, s=31.317700, sigma=22.511200
lat=43 45.56961 N, lon=069 59.31337 W, hms=134410, dmy=040821, t1=17.767900, c1=4.134060, s=31.315300, sigma=22.509100
lat=43 45.56809 N, lon=069 59.31395 W, hms=134411, dmy=040821, t1=17.766400, c1=4.133710, s=31.313600, sigma=22.508200
lat=43 45.56645 N, lon=069 59.31462 W, hms=134412, dmy=040821, t1=17.766100, c1=4.133560, s=31.312500, sigma=22.507500
lat=43 45.56292 N, lon=069 59.31636 W, hms=134414, dmy=040821, t1=17.766600, c1=4.133510, s=31.311700, sigma=22.506700
lat=43 45.56106 N, lon=069 59.31729 W, hms=134415, dmy=040821, t1=17.765900, c1=4.133720, s=31.314100, sigma=22.508600
lat=43 45.55727 N, lon=069 59.31933 W, hms=134417, dmy=040821, t1=17.764500, c1=4.134180, s=31.318900, sigma=22.512700
lat=43 45.55533 N, lon=069 59.32041 W, hms=134418, dmy=040821, t1=17.764900, c1=4.134840, s=31.324300, sigma=22.516700
lat=43 45.55337 N, lon=069 59.32150 W, hms=134419, dmy=040821, t1=17.764300, c1=4.136090, s=31.335300, sigma=22.525200
lat=43 45.54944 N, lon=069 59.32382 W, hms=134421, dmy=040821, t1=17.764900, c1=4.137400, s=31.345900, sigma=22.533200
lat=43 45.54748 N, lon=069 59.32497 W, hms=134422, dmy=040821, t1=17.765400, c1=4.138430, s=31.354200, sigma=22.539500
lat=43 45.54549 N, lon=069 59.32617 W, hms=134423, dmy=040821, t1=17.764600, c1=4.138960, s=31.359300, sigma=22.543500
lat=43 45.54154 N, lon=069 59.32863 W, hms=134425, dmy=040821, t1=17.765700, c1=4.139420, s=31.362300, sigma=22.545500
lat=43 45.53951 N, lon=069 59.32983 W, hms=134426, dmy=040821, t1=17.766600, c1=4.140160, s=31.367900, sigma=22.549600
lat=43 45.53752 N, lon=069 59.33108 W, hms=134427, dmy=040821, t1=17.767200, c1=4.140750, s=31.372400, sigma=22.553000
lat=43 45.53347 N, lon=069 59.33358 W, hms=134429, dmy=040821, t1=17.767300, c1=4.141130, s=31.375600, sigma=22.555200
