SN	INTTIME(LU)	SAMPLE(DELAY)	LU(306.69)	LU(310.00)	LU(313.31)	LU(316.62)	LU(319.93)	LU(323.22)	LU(326.53)	LU(329.84)	LU(333.19)	LU(336.49)	LU(339.81)	LU(343.10)	LU(346.39)	LU(349.69)	LU(353.01)	LU(356.32)	LU(359.63)	LU(362.94)	LU(366.24)	LU(369.54)	LU(372.87)	LU(376.20)	LU(379.52)	LU(382.84)	LU(386.15)	LU(389.47)	LU(392.79)	LU(396.12)	LU(399.46)	LU(402.79)	LU(406.11)	LU(409.43)	LU(412.76)	LU(416.09)	LU(419.42)	LU(422.74)	LU(426.04)	LU(429.35)	LU(432.67)	LU(435.99)	LU(439.33)	LU(442.66)	LU(445.98)	LU(449.31)	LU(452.65)	LU(456.00)	LU(459.35)	LU(462.69)	LU(466.02)	LU(469.36)	LU(472.69)	LU(476.04)	LU(479.39)	LU(482.73)	LU(486.06)	LU(489.39)	LU(492.74)	LU(496.09)	LU(499.44)	LU(502.78)	LU(506.11)	LU(509.44)	LU(512.79)	LU(516.13)	LU(519.48)	LU(522.82)	LU(526.15)	LU(529.49)	LU(532.84)	LU(536.20)	LU(539.55)	LU(542.89)	LU(546.22)	LU(549.54)	LU(552.87)	LU(556.21)	LU(559.55)	LU(562.88)	LU(566.21)	LU(569.55)	LU(572.90)	LU(576.26)	LU(579.62)	LU(582.97)	LU(586.27)	LU(589.47)	LU(592.62)	LU(595.69)	LU(598.73)	LU(601.77)	LU(604.87)	LU(608.02)	LU(611.30)	LU(614.67)	LU(618.14)	LU(621.70)	LU(625.29)	LU(628.86)	LU(632.40)	LU(635.92)	LU(639.34)	LU(642.73)	LU(646.10)	LU(649.46)	LU(652.82)	LU(656.18)	LU(659.53)	LU(662.86)	LU(666.18)	LU(669.50)	LU(672.83)	LU(676.16)	LU(679.49)	LU(682.81)	LU(686.13)	LU(689.45)	LU(692.77)	LU(696.10)	LU(699.42)	LU(702.73)	LU(706.03)	LU(709.34)	LU(712.66)	LU(715.97)	LU(719.28)	LU(722.59)	LU(725.89)	LU(729.19)	LU(732.50)	LU(735.81)	LU(739.12)	LU(742.42)	LU(745.72)	LU(749.02)	LU(752.32)	LU(755.62)	LU(758.93)	LU(762.23)	LU(765.51)	LU(768.80)	LU(772.08)	LU(775.38)	LU(778.68)	LU(781.97)	LU(785.25)	LU(788.54)	LU(791.83)	LU(795.13)	LU(798.42)	LU(801.71)	LU(804.98)	LU(808.25)	LU(811.53)	LU(814.82)	LU(818.10)	LU(821.38)	LU(824.66)	LU(827.94)	LU(831.23)	LU(834.52)	LU(837.82)	LU(841.09)	LU(844.37)	LU(847.63)	LU(850.90)	LU(854.17)	LU(857.44)	LU(860.70)	LU(863.96)	LU(867.22)	LU(870.47)	LU(873.74)	LU(877.01)	LU(880.27)	LU(883.53)	LU(886.80)	LU(890.07)	LU(893.34)	LU(896.62)	LU(899.90)	LU(903.19)	LU(906.47)	LU(909.75)	LU(913.03)	LU(916.30)	LU(919.58)	LU(922.83)	LU(926.09)	LU(929.34)	LU(932.59)	LU(935.84)	LU(939.09)	LU(942.34)	LU(945.58)	LU(948.83)	LU(952.07)	LU(955.31)	LU(958.55)	LU(961.79)	LU(965.03)	LU(968.27)	LU(971.50)	LU(974.74)	LU(977.97)	LU(981.20)	LU(984.43)	LU(987.66)	LU(990.89)	LU(994.11)	LU(997.34)	LU(1000.56)	LU(1003.78)	LU(1007.00)	LU(1010.22)	LU(1013.43)	LU(1016.65)	LU(1019.86)	LU(1023.07)	LU(1026.28)	LU(1029.49)	LU(1032.70)	LU(1035.90)	LU(1039.11)	LU(1042.31)	LU(1045.51)	LU(1048.71)	LU(1051.91)	LU(1055.10)	LU(1058.30)	LU(1061.49)	LU(1064.68)	LU(1067.87)	LU(1071.06)	LU(1074.24)	LU(1077.43)	LU(1080.61)	LU(1083.79)	LU(1086.97)	LU(1090.15)	LU(1093.32)	LU(1096.49)	LU(1099.67)	LU(1102.84)	LU(1106.00)	LU(1109.17)	LU(1112.34)	LU(1115.50)	LU(1118.66)	LU(1121.82)	LU(1124.98)	LU(1128.13)	LU(1131.28)	LU(1134.44)	LU(1137.59)	LU(1140.73)	DARK_SAMP(LU)	DARK_AVE(LU)	SPECTEMP	FRAME(COUNTER)	TIMER	CHECK(SUM)	DATETAG	TIMETAG2
180	0.008	0	4.0814934	2.277491223	1.410013405	1.039734465	0.904041233	0.737590256	0.68056889	0.607141158	0.555137029	0.5190652	0.470739848	0.411802227	0.375583009	0.336632969	0.321402295	0.308190981	0.277432684	0.271631357	0.281148729	0.30072948	0.308869538	0.304353105	0.372053755	0.32822173	0.318957439	0.326165927	0.311126125	0.287137587	0.286050159	0.307285684	0.282785519	0.26875258	0.231248078	0.220231202	0.220398903	0.208956172	0.196124667	0.191779044	0.188485563	0.198167847	0.170382131	0.192013007	0.197887552	0.200749052	0.19774063	0.20654755	0.209556985	0.210346405	0.214365165	0.224578528	0.230099981	0.231900343	0.234142401	0.243350339	0.216133444	0.229181599	0.22860256	0.223406993	0.228280256	0.234860968	0.233530008	0.217321038	0.219752772	0.22690593	0.219590813	0.219718038	0.221919552	0.223269426	0.209518753	0.215126492	0.200010802	0.20739691	0.201311727	0.181421322	0.181805474	0.191848735	0.198597295	0.204832327	0.214818084	0.220462486	0.206356186	0.215965576	0.219464417	0.22931601	0.223500863	0.239950615	0.252713638	0.261656457	0.249342475	0.265150018	0.273392164	0.279963081	0.25910076	0.304438612	0.284385896	0.286652723	0.291023352	0.298370305	0.32133221	0.320283342	0.328575413	0.323574071	0.333338579	0.324627467	0.370407557	0.34322347	0.325527537	0.348432488	0.355450228	0.348746219	0.34253013	0.343215176	0.354373027	0.364666244	0.371394632	0.371079082	0.353408256	0.350619468	0.344534513	0.355782143	0.366343105	0.374246291	0.396962339	0.37548249	0.385694764	0.383814218	0.373422211	0.372727901	0.404513375	0.42160246	0.419413337	0.437566307	0.442614016	0.476586467	0.480565713	0.47913696	0.486360267	0.495799069	0.468771746	0.495920303	0.478895057	0.543971426	0.553772274	0.506222917	0.55811648	0.583868314	0.558015905	0.552956443	0.630134056	0.654873707	0.690553508	0.742202499	0.748187088	0.771854958	0.713440312	0.814264094	0.815369915	0.82421832	0.869968645	0.884573807	0.872141937	0.925163007	0.955204458	0.986626135	0.967195904	1.121740516	1.109680852	1.165205933	1.161021641	1.287640106	1.271569229	1.389458519	1.359311393	1.431782116	1.408876909	1.623848878	1.547558311	1.68783493	1.656076431	1.710273875	1.76967039	1.876892751	1.932847692	2.009110921	2.053616522	2.313348675	2.335131627	2.487584218	2.678127667	2.633832185	2.750105805	2.903210918	2.99205927	3.376573225	3.187979599	3.494744698	3.365823693	3.90775185	3.375076073	4.169436129	4.139529563	4.5763192	4.421002186	4.937870061	5.167783416	5.367157738	5.877527168	6.292469637	6.606680486	7.712822956	7.719529411	8.811956302	8.594748464	9.209616841	10.72892931	11.8505319	12.46196625	13.8248721	15.21679649	16.11629666	17.87590803	20.07265505	23.53658286	25.54525389	26.75042845	28.00427558	34.24792824	35.56386642	38.23682255	45.39199	48.97732988	53.149107	54.74175677	63.61177152	72.03040474	74.1004177	82.09321628	98.23717583	104.868941	125.11825	128.2205133	152.301022	165.8448	195.0457098	197.5475579	199.8833316	206.643379	227.7243894	184.7493823	149.3496991	136.8396931	148.7570463	211.7896086	418.910142	326.1565766	15	0	44.44	52	4083.59	0	2021-208	09:05.7
180	0.008	0	3.58626844	2.327659543	1.450275805	1.152345793	0.918949073	0.746012784	0.68056889	0.603742054	0.555137029	0.49042712	0.455118728	0.383430771	0.379852065	0.336632969	0.330371895	0.303142725	0.282287404	0.278018813	0.313489209	0.307386248	0.320969122	0.320426961	0.340930427	0.331933218	0.315239423	0.331700135	0.327426925	0.299478643	0.286050159	0.292556788	0.265617775	0.27614906	0.253652174	0.253322402	0.239168823	0.204209164	0.214246395	0.201590052	0.200148027	0.195043239	0.189000755	0.186823887	0.177975552	0.194354684	0.184670038	0.21214371	0.213013177	0.225755877	0.211930221	0.230823968	0.231375501	0.233198007	0.230199105	0.243350339	0.224090692	0.238455647	0.22860256	0.219450833	0.223023552	0.216561064	0.230933528	0.232754766	0.23119962	0.23946465	0.229498525	0.22826543	0.21951392	0.20785829	0.196677089	0.180562652	0.192048498	0.19050571	0.182320687	0.193623754	0.192863394	0.207293983	0.199701423	0.189341383	0.196998436	0.215945622	0.191374362	0.201703048	0.209577185	0.230609002	0.234303551	0.239950615	0.259915878	0.279363465	0.274938763	0.277442626	0.284373092	0.291155017	0.270492952	0.284595028	0.274317416	0.278161523	0.296173752	0.289701185	0.319579954	0.33095163	0.306771893	0.340327607	0.359954259	0.355509259	0.360666757	0.34322347	0.313644657	0.344439656	0.353434164	0.356886507	0.37946901	0.351468616	0.350235427	0.372938884	0.328054664	0.362853034	0.316524672	0.35675118	0.365013873	0.357842367	0.368424257	0.374246291	0.377711843	0.392856186	0.414421228	0.439980618	0.407644291	0.405118301	0.399828959	0.42160246	0.438633305	0.401027747	0.42035968	0.456449507	0.421463441	0.460759104	0.435301643	0.473828125	0.471574818	0.481647983	0.507978577	0.475898786	0.48752869	0.533938885	0.554971648	0.642027034	0.624481185	0.645274843	0.637197864	0.622030763	0.664085668	0.679584899	0.691666512	0.76767979	0.76507372	0.783259358	0.797137339	0.796159824	0.826647109	0.825057647	0.831283825	0.956872191	1.009976298	0.997989719	1.067454016	1.121740516	1.166908756	1.264421933	1.298480841	1.316212266	1.323447629	1.397152599	1.438940193	1.390607716	1.442922349	1.535989678	1.466002471	1.66916357	1.540477071	1.759995475	1.85193855	1.845022671	2.042889292	2.009110921	2.053616522	2.177237315	2.322243947	2.541382618	2.481294387	2.530527865	2.687987405	2.755553318	2.87098279	3.212827945	3.187979599	3.355842298	3.697497293	4.05856209	4.115923433	4.192885089	4.335671643	4.2939096	4.502005066	5.165745901	4.927133176	5.399052138	5.843555968	6.039152517	6.684018086	7.754266796	7.985810371	8.955606862	8.801558064	9.881202121	11.09232003	11.3246567	12.60536465	14.3711185	15.21679649	15.83515106	17.25882003	18.93652705	21.28695726	21.95766989	27.81259165	28.84235558	33.51059704	33.94881362	39.13341135	44.9020444	46.83967868	51.3747198	52.80382397	60.76761152	71.25453274	76.2764497	84.07084188	103.8002478	103.6237698	127.193386	141.2982733	157.610206	171.5472	190.9276938	199.7055099	220.7034276	211.302835	223.0569974	167.5972543	152.6398111	122.9452931	139.0771743	215.3888406	409.221054	322.3556166	15	0	44.44	53	4085.66	0	2021-208	09:07.8
180	0.008	0	3.58626844	2.202238743	1.474433245	1.075295937	0.909010513	0.813393008	0.650680378	0.695517862	0.586285829	0.516201392	0.483757448	0.407073651	0.381986593	0.356099849	0.310638775	0.314921989	0.300088044	0.274825085	0.290850873	0.287415944	0.312326562	0.331142865	0.340930427	0.350490658	0.341265535	0.316942247	0.334671725	0.308293683	0.289464175	0.302376052	0.276542703	0.255438916	0.256452686	0.245380514	0.240420151	0.21963694	0.202920315	0.201590052	0.193786683	0.188794023	0.193138227	0.193050831	0.195791552	0.181565948	0.19229455	0.188639838	0.199188409	0.204419685	0.230192301	0.219582176	0.231375501	0.242281655	0.243343425	0.247317059	0.220112068	0.229181599	0.23521408	0.251100113	0.238793664	0.234860968	0.241319448	0.237899342	0.22484026	0.219370698	0.209683101	0.20994959	0.221919552	0.209043762	0.200179361	0.211670108	0.207973106	0.19726219	0.176735087	0.20804481	0.188440226	0.190745503	0.196389039	0.197086855	0.198112164	0.209170326	0.20981353	0.196948872	0.219464417	0.230609002	0.241055231	0.255344983	0.274320358	0.283790217	0.274938763	0.27590605	0.260842532	0.276765385	0.257473304	0.279634132	0.314591336	0.286652723	0.282439352	0.301837953	0.32133221	0.341619918	0.335843253	0.321712567	0.331437459	0.341998475	0.358718597	0.317711854	0.331468977	0.35242532	0.357466292	0.360956651	0.33842581	0.382419016	0.333685027	0.372938884	0.359011784	0.422491882	0.371850048	0.362882892	0.328151025	0.359902591	0.358018497	0.361594643	0.381989731	0.392856186	0.39011422	0.372580938	0.407644291	0.432881501	0.406855583	0.423975132	0.426620825	0.420514979	0.412941568	0.426244067	0.460008401	0.455508288	0.483672971	0.501291805	0.505211682	0.513047087	0.519611985	0.514374626	0.520650482	0.552416197	0.55811648	0.590330394	0.577955489	0.614502043	0.61600644	0.611083115	0.709459108	0.687412099	0.67955496	0.696701934	0.726348664	0.805405598	0.847276923	0.866306064	0.903663173	0.889533487	0.867034673	0.867029503	0.911386986	0.907081047	0.984888512	1.084997476	1.185984724	1.165205933	1.284734921	1.259067946	1.360503629	1.458705239	1.454865953	1.448251876	1.459945069	1.579919278	1.692546471	1.83720581	1.839108751	1.849494355	1.91363967	1.898139471	1.976864332	1.871999881	1.875421322	2.226732355	2.141816427	2.406886618	2.439115827	2.604316665	2.734576205	3.083681318	3.13043239	3.449348905	3.625502159	3.236783098	3.573119693	3.73539729	4.138373353	4.122538209	4.188565083	4.8073816	4.880018506	5.279683821	5.558840056	6.132623338	5.979440768	6.835292037	6.877362086	7.422716076	8.207711171	8.141587022	8.801558064	9.657340361	10.00214787	11.9820007	13.17895825	12.7323793	14.53368609	15.83515106	19.52147603	20.18626785	24.16147886	25.13130189	27.96432925	29.68043558	33.69492984	37.17891922	39.35755855	43.1872348	45.77085308	44.277171	61.84751037	65.03385152	66.59930074	78.0172753	89.50931228	101.575019	107.3592834	125.809962	131.2976333	169.998302	177.2496	189.8981898	192.1526779	218.3900836	194.994739	214.8890614	171.4088383	147.7046431	128.5030531	137.4638623	204.5911446	450.399678	348.9623366	15	0	44.44	54	4087.74	0	2021-208	09:09.9
180	0.008	0	4.36140316	2.252407063	1.482485725	1.087149761	0.953734033	0.737590256	0.676832826	0.613939366	0.608089989	0.541975664	0.512396168	0.437809395	0.381986593	0.361939913	0.323196215	0.301459973	0.301706284	0.282809405	0.287616825	0.294072712	0.308869538	0.306139089	0.320791803	0.34677917	0.339406527	0.335389607	0.323804525	0.318871731	0.282636143	0.282737524	0.257814255	0.255438916	0.253652174	0.23479133	0.217896247	0.200648908	0.188196411	0.198319716	0.188485563	0.188794023	0.199344435	0.201353423	0.199983552	0.20181478	0.185759254	0.207666782	0.219925561	0.222199845	0.224104941	0.218333088	0.210967181	0.231900343	0.235456833	0.242028099	0.249288644	0.245079967	0.231247168	0.230000593	0.230908608	0.247932328	0.232231768	0.222465614	0.22484026	0.219370698	0.219590813	0.214833814	0.199066048	0.21971301	0.207183905	0.2277999	0.200010802	0.20401867	0.172266607	0.186967882	0.182911266	0.178609951	0.194180783	0.187128391	0.19477098	0.203524246	0.20405129	0.215965576	0.219464417	0.230609002	0.254558591	0.252546007	0.255594534	0.257229705	0.285478411	0.274369474	0.284373092	0.292753865	0.312806808	0.299477716	0.299488616	0.320617523	0.289306552	0.315708545	0.331845746	0.31317115	0.303137973	0.295651511	0.304821779	0.320767243	0.313910917	0.337336174	0.339390897	0.32247908	0.355450228	0.358921579	0.36510389	0.372102216	0.346097827	0.375007044	0.350756552	0.34845745	0.355457344	0.362882892	0.379349425	0.359902591	0.366343105	0.374246291	0.392684451	0.37548249	0.392323948	0.401787466	0.359733379	0.354219101	0.388117919	0.407366428	0.421815833	0.405899555	0.430250496	0.441346787	0.465147729	0.463384512	0.437988939	0.484813597	0.541651618	0.501629231	0.542878801	0.549890786	0.514628338	0.583211717	0.536102656	0.554788954	0.577955489	0.604244443	0.619538344	0.632978411	0.671647908	0.695239299	0.74011272	0.74680395	0.803798776	0.787688606	0.765230331	0.852276816	0.812206597	0.834977007	0.892570993	0.993866239	0.988067562	1.032080471	1.079249088	1.072749796	1.166908756	1.138748333	1.243497161	1.273354026	1.167812429	1.189412439	1.311534113	1.332963556	1.442922349	1.562347438	1.665361191	1.76252037	1.684976271	1.929048915	1.92392319	1.961879631	1.866822732	2.020536841	2.089255562	2.164863555	2.141816427	2.393437018	2.270401587	2.471496825	2.843283405	3.067274918	3.25150887	2.976306985	3.435274959	3.593960698	3.738956493	3.90775185	3.891424233	4.192885089	4.115011803	4.2425624	4.556006986	4.937870061	5.047458296	5.749890538	5.741642368	6.002964357	6.452005286	7.629935276	8.074570691	8.764072782	8.698153264	10.5527874	10.54723395	12.2449383	13.32235665	13.2786257	14.61907489	16.86601826	17.87590803	20.29988065	22.66172846	24.57936589	26.59869085	31.52421158	34.80092664	37.58268242	39.80585295	44.4120988	47.64129788	51.3747198	54.41876797	60.76761152	69.70278874	78.8876881	81.59880988	91.56148943	109.2270402	127.885098	142.0675533	158.49507	183.9024	194.0162058	199.7055099	210.2933796	207.808243	197.3863414	161.8798783	145.2370591	118.7769731	146.3370783	198.5924246	416.48787	320.4551366	15	0	44.44	55	4089.81	0	2021-208	09:11.9
180	0.008	0	4.03843036	2.302575383	1.361698525	1.033807553	0.834471313	0.737590256	0.66188857	0.579948326	0.536447749	0.464652848	0.457722248	0.407073651	0.388390177	0.363886601	0.326784055	0.272853189	0.274196204	0.286003133	0.287616825	0.280759176	0.308869538	0.316854993	0.342761211	0.30966429	0.313380415	0.329855399	0.314748525	0.318871731	0.318483311	0.300739508	0.282785519	0.256918212	0.250851662	0.222878498	0.229158199	0.210142924	0.205185531	0.188508708	0.190606011	0.201292455	0.190035123	0.207580367	0.195791552	0.20714342	0.19229455	0.199832158	0.195732217	0.205605029	0.213147693	0.22332944	0.227548941	0.228007351	0.251230017	0.234094659	0.242657604	0.247729695	0.247114816	0.244506513	0.234851136	0.253160872	0.234828248	0.231468622	0.247733956	0.240720522	0.234452381	0.22216015	0.211094208	0.21378565	0.202514209	0.200148828	0.190911026	0.18712747	0.192374767	0.19140513	0.184017058	0.196261663	0.182035375	0.198193351	0.188088612	0.211428758	0.199441498	0.192194696	0.204633569	0.228023018	0.224851199	0.239950615	0.257034982	0.243949449	0.244825483	0.255930562	0.282804388	0.271968841	0.26723804	0.284595028	0.294454376	0.320617523	0.303040952	0.298370305	0.298552882	0.327395534	0.330392373	0.327297079	0.308624019	0.351649035	0.350925957	0.364810222	0.337410417	0.344439656	0.353434164	0.358921579	0.35894741	0.357658696	0.352304227	0.372938884	0.377586056	0.375192106	0.357506432	0.373102412	0.340438641	0.361962815	0.355937345	0.363703251	0.386267619	0.379825914	0.385694764	0.386060874	0.352888963	0.425940701	0.390460127	0.419229788	0.402595865	0.408335459	0.452504832	0.446381027	0.457438737	0.460759104	0.467549195	0.490306333	0.53043933	0.510192623	0.525428689	0.517334306	0.541727986	0.546257093	0.554971648	0.561251034	0.548046113	0.556375643	0.573623592	0.676769003	0.626274468	0.660016899	0.707815248	0.759329454	0.769376504	0.836410334	0.810811771	0.903717392	0.850714629	0.904412527	0.913000049	0.925163007	0.966158826	0.992307927	1.026171264	1.078873636	1.19234338	1.224735533	1.257243081	1.151922346	1.264158029	1.335599959	1.295608353	1.448251876	1.374831469	1.597491118	1.692546471	1.79986309	1.781309071	1.889271635	1.96505727	1.972502991	2.086905932	1.974833161	2.101135242	2.102994755	2.219142507	2.460685018	2.354758707	2.456739065	2.672457805	2.968836518	3.13043239	3.394767145	3.454297679	3.335999098	3.718226893	3.82157457	3.779174633	4.192885089	4.164047323	4.4736248	4.312998346	4.909385581	5.378352376	5.367157738	5.741642368	6.183905157	6.838693286	6.842502316	7.630769091	8.716189262	9.163474864	10.10506388	10.85005955	12.0477351	12.74876305	13.5907665	16.24146209	16.67858786	17.56736403	20.41349345	22.91168686	23.75146189	26.14347805	28.17189158	31.85160184	36.37139282	37.56438095	43.6771804	50.58056828	51.3747198	54.41876797	57.21241152	66.21136474	78.0172753	85.55406108	99.34979023	108.6044546	122.351402	137.4518733	156.725342	170.5968	192.9867018	192.1526779	209.1367076	201.983923	207.8879734	172.3617343	155.1073951	120.1664131	148.7570463	203.3914006	426.176958	343.2608966	15	0	44.44	56	4091.88	0	2021-208	09:14.0
180	0.008	0	3.9738358	2.227322903	1.474433245	0.980465345	0.923918353	0.779702896	0.714193466	0.613939366	0.527103109	0.496154736	0.478550408	0.418895091	0.354237729	0.338579657	0.299875255	0.304825477	0.287142124	0.297181181	0.255276345	0.297401096	0.305412514	0.320426961	0.339099643	0.32822173	0.317098431	0.335389607	0.307503725	0.304767667	0.292878191	0.266372084	0.271860591	0.274669764	0.242450126	0.230820386	0.216644919	0.220823692	0.214246395	0.212491172	0.191666235	0.203375527	0.190035123	0.187861711	0.183215552	0.193288956	0.201008278	0.194235998	0.206100793	0.216273125	0.226539885	0.233322144	0.236477581	0.248769975	0.238085697	0.228805699	0.247962436	0.230506463	0.219346432	0.231319313	0.232222784	0.234860968	0.246512408	0.237899342	0.221024644	0.224394186	0.224544669	0.223381206	0.212297024	0.205487346	0.206016481	0.190931804	0.205698162	0.20064043	0.203545967	0.203607562	0.19065181	0.195158431	0.178722991	0.192660871	0.20033962	0.186586006	0.217880666	0.2112114	0.223172129	0.22931601	0.241055231	0.244149079	0.261356326	0.251327369	0.265904779	0.255930562	0.254567716	0.284759625	0.278630232	0.289555924	0.296132456	0.315522803	0.280722552	0.305305601	0.305561906	0.323839438	0.326758453	0.314266551	0.339041939	0.330417803	0.331444357	0.364810222	0.345332337	0.368396648	0.359482356	0.358921579	0.37946901	0.372102216	0.331616227	0.368802564	0.39409652	0.364909546	0.355457344	0.38740974	0.362965937	0.378444607	0.370505409	0.389006547	0.405518115	0.381997626	0.396743404	0.37707425	0.430459011	0.379668701	0.427935455	0.419229788	0.429023321	0.422950883	0.435195904	0.466517987	0.465147729	0.429254208	0.437988939	0.440871709	0.51642397	0.507338159	0.510886929	0.532132706	0.538716914	0.580132165	0.624157952	0.583868314	0.624481185	0.652113243	0.623070248	0.636627627	0.648961188	0.722634499	0.69974088	0.717577774	0.752165368	0.761113118	0.815369915	0.87098248	0.778512069	0.849856047	0.913000049	0.972726783	0.94425009	0.952535383	1.085146624	1.115616676	1.071528916	1.165205933	1.319099721	1.244781866	1.278980429	1.404846679	1.454865953	1.440016996	1.604638189	1.571133358	1.692546471	1.72517765	1.675342991	1.769939795	1.88278911	2.036243151	1.822806092	1.906277641	2.196172682	2.152489795	2.244917867	2.447235418	2.579711027	2.530527865	2.641398605	2.804772518	2.95746599	3.485736745	3.492343119	3.574117498	3.738956493	4.14473937	4.093473513	4.614966369	4.507295963	4.9614232	4.799015626	4.909385581	5.167783416	5.207685738	5.911498368	6.545786757	6.374667686	7.215496876	7.719529411	7.950052942	9.111772464	10.2729602	11.09232003	12.5736103	12.82046225	13.3566609	15.30218529	17.24087906	18.18445203	20.52710625	24.03649966	26.09718989	27.50911645	28.00427558	30.92993784	33.74693202	38.46096975	43.1872348	47.37409148	55.2192254	58.94061117	68.23353152	71.25453274	78.4524817	85.05965468	99.34979023	100.5108418	116.125994	131.2976333	146.991838	166.7952	208.4292618	207.2583419	218.3900836	221.786611	217.2227574	172.3617343	150.1722271	122.9452931	152.7903263	222.5873046	445.555134	343.2608966	15	0	44.44	57	4093.96	0	2021-208	09:16.1
180	0.008	0	4.0814934	2.252407063	1.458328285	1.087149761	0.904041233	0.821815536	0.66188857	0.607141158	0.536447749	0.484699504	0.462929288	0.390523635	0.381986593	0.373620041	0.319608375	0.301459973	0.264486764	0.295584317	0.276297657	0.305722056	0.291584418	0.331142865	0.342761211	0.331933218	0.317098431	0.322476455	0.311126125	0.318871731	0.291171183	0.290920244	0.268739183	0.252480324	0.246650894	0.240085922	0.224152887	0.206582668	0.207450747	0.19504938	0.205449147	0.180461735	0.175553971	0.179559119	0.193695552	0.192223228	0.187937686	0.196474462	0.204948729	0.217458469	0.225322413	0.224578528	0.217344781	0.228007351	0.220998081	0.220872259	0.241331396	0.251704287	0.249759424	0.227363153	0.209881792	0.245318056	0.225740568	0.249474638	0.238830852	0.215603082	0.205967709	0.207507478	0.20748576	0.19600357	0.204849057	0.21627862	0.211385522	0.19838827	0.177852207	0.192514442	0.192863394	0.196261663	0.195284911	0.200406343	0.188088612	0.192232086	0.210965978	0.21715412	0.212048993	0.24871089	0.249157247	0.260942935	0.233987814	0.288216969	0.265904779	0.262076866	0.27182346	0.281561929	0.272120408	0.282941396	0.302844776	0.313824563	0.309908152	0.315708545	0.323084466	0.33984187	0.330392373	0.319851063	0.297217299	0.343928587	0.362614917	0.345185902	0.345332337	0.356418152	0.339321716	0.362991723	0.36305173	0.347341896	0.383336227	0.358461764	0.346628936	0.362853034	0.324721024	0.358795084	0.367061809	0.368143487	0.362180801	0.363703251	0.375572899	0.395027898	0.416630956	0.417514058	0.398518403	0.439822301	0.425593247	0.419229788	0.414608345	0.408335459	0.398105344	0.451415267	0.452299409	0.46600992	0.464861899	0.471081757	0.533242402	0.535882799	0.571962321	0.603165026	0.538716914	0.573973061	0.55811648	0.587099354	0.597895073	0.600825243	0.65132548	0.665821355	0.686772388	0.671757699	0.776447376	0.817781806	0.803798776	0.774400862	0.847276923	0.842923984	0.778512069	0.830017327	0.851712881	0.951587327	1.015453482	0.997989719	1.079249088	1.109492836	1.135115476	1.185049133	1.250370121	1.337641386	1.338270029	1.289435479	1.375237153	1.489426276	1.306740589	1.553561518	1.583805351	1.68783493	1.656076431	1.630719315	1.82108799	1.834399311	1.932847692	2.089092361	2.303089802	2.276227395	2.206254827	2.393437018	2.242282547	2.663347705	2.610339405	3.083681318	2.99205927	3.194634025	3.302115919	3.494744698	3.697497293	3.69230865	3.958773993	4.145987169	3.992423003	4.6019928	4.961021386	5.137261421	5.318189816	5.717996138	6.115325568	5.930588037	6.568011686	7.215496876	7.453248451	8.811956302	9.163474864	10.32892564	11.21345027	11.8505319	13.03555985	14.2150481	15.47296289	15.92886626	19.31578003	19.27736545	22.28679086	23.88944589	26.44695325	29.68043558	30.92993784	36.77515602	39.80585295	44.4120988	46.30526588	50.191795	55.71072317	56.85689152	70.86659674	76.2764497	89.01490588	106.5817838	117.320653	130.651946	144.3753933	153.185886	178.2	173.4261258	181.3629179	201.0400036	212.467699	204.3874294	175.2204223	146.0595871	122.9452931	140.6904863	233.3850006	445.555134	348.9623366	15	0	44.44	58	4096.03	0	2021-208	09:18.2
