time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2021/08/04 13:22:47.347, 91, 98, 80
2021/08/04 13:22:48.851, 91, 95, 64
2021/08/04 13:22:50.355, 84, 94, 67
2021/08/04 13:22:51.858, 85, 96, 79
2021/08/04 13:22:53.362, 89, 102, 77
2021/08/04 13:22:54.866, 86, 103, 70
2021/08/04 13:22:56.354, 86, 93, 62
2021/08/04 13:22:57.858, 85, 95, 75
2021/08/04 13:22:59.362, 92, 100, 79
2021/08/04 13:23:00.866, 81, 95, 73
2021/08/04 13:23:02.370, 87, 91, 68
2021/08/04 13:23:03.874, 89, 98, 77
2021/08/04 13:23:05.378, 85, 101, 73
2021/08/04 13:23:06.882, 89, 94, 68
2021/08/04 13:23:08.386, 91, 95, 77
2021/08/04 13:23:09.890, 90, 100, 76
2021/08/04 13:23:11.394, 80, 91, 63
2021/08/04 13:23:12.897, 84, 105, 78
2021/08/04 13:23:14.401, 86, 95, 76
2021/08/04 13:23:15.905, 84, 87, 65
2021/08/04 13:23:17.409, 84, 90, 78
2021/08/04 13:23:18.913, 94, 98, 70
2021/08/04 13:23:20.417, 86, 96, 59
2021/08/04 13:23:21.921, 86, 93, 70
2021/08/04 13:23:23.425, 87, 100, 79
2021/08/04 13:23:24.928, 86, 94, 62
2021/08/04 13:23:26.432, 90, 92, 68
2021/08/04 13:23:27.937, 89, 104, 75
2021/08/04 13:23:29.424, 92, 93, 66
2021/08/04 13:23:30.928, 89, 97, 67
2021/08/04 13:23:32.432, 77, 103, 70
2021/08/04 13:23:33.937, 83, 96, 80
2021/08/04 13:23:35.440, 79, 102, 79
2021/08/04 13:23:36.944, 91, 93, 65
2021/08/04 13:23:38.448, 98, 102, 75
2021/08/04 13:23:39.952, 86, 95, 80
2021/08/04 13:23:41.456, 84, 95, 69
2021/08/04 13:23:42.960, 94, 96, 64
2021/08/04 13:23:44.464, 86, 101, 83
2021/08/04 13:23:45.967, 79, 99, 64
2021/08/04 13:23:47.472, 84, 86, 70
2021/08/04 13:23:48.975, 95, 98, 79
2021/08/04 13:23:50.479, 76, 99, 65
2021/08/04 13:23:51.983, 91, 82, 73
