time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2021/08/04 20:11:32.931, 92, 100, 74
2021/08/04 20:11:34.434, 89, 101, 77
2021/08/04 20:11:35.938, 89, 103, 75
2021/08/04 20:11:37.442, 90, 103, 74
2021/08/04 20:11:38.946, 89, 102, 74
2021/08/04 20:11:40.450, 88, 104, 73
2021/08/04 20:11:41.954, 88, 104, 79
2021/08/04 20:11:43.457, 88, 102, 72
2021/08/04 20:11:44.962, 92, 101, 77
2021/08/04 20:11:46.465, 89, 100, 76
2021/08/04 20:11:47.969, 92, 100, 75
2021/08/04 20:11:49.473, 92, 102, 74
2021/08/04 20:11:50.977, 92, 102, 77
2021/08/04 20:11:52.481, 91, 105, 74
2021/08/04 20:11:53.985, 90, 102, 75
2021/08/04 20:11:55.488, 90, 100, 76
2021/08/04 20:11:56.992, 90, 103, 78
2021/08/04 20:11:58.484, 90, 103, 77
2021/08/04 20:12:00.000, 89, 101, 76
2021/08/04 20:12:01.490, 89, 102, 75
2021/08/04 20:12:03.010, 91, 103, 76
2021/08/04 20:12:04.515, 90, 103, 75
2021/08/04 20:12:06.018, 88, 102, 75
2021/08/04 20:12:07.521, 89, 104, 74
2021/08/04 20:12:09.025, 89, 100, 76
2021/08/04 20:12:10.530, 90, 101, 76
2021/08/04 20:12:12.034, 90, 102, 73
2021/08/04 20:12:13.538, 89, 103, 76
2021/08/04 20:12:15.041, 88, 100, 72
2021/08/04 20:12:16.546, 90, 103, 77
2021/08/04 20:12:18.050, 89, 103, 76
2021/08/04 20:12:19.554, 86, 101, 76
2021/08/04 20:12:21.057, 87, 104, 75
2021/08/04 20:12:22.562, 90, 102, 74
2021/08/04 20:12:24.066, 90, 103, 77
2021/08/04 20:12:25.569, 92, 102, 76
2021/08/04 20:12:27.074, 94, 103, 78
2021/08/04 20:12:28.578, 91, 101, 78
2021/08/04 20:12:30.081, 89, 101, 77
2021/08/04 20:12:31.586, 89, 101, 75
2021/08/04 20:12:33.085, 92, 99, 73
2021/08/04 20:12:34.589, 91, 103, 74
2021/08/04 20:12:36.093, 91, 103, 78
2021/08/04 20:12:37.598, 85, 101, 76
2021/08/04 20:12:39.101, 88, 103, 73
2021/08/04 20:12:40.593, 92, 104, 76
2021/08/04 20:12:42.112, 89, 104, 76
2021/08/04 20:12:43.616, 88, 102, 81
2021/08/04 20:12:45.120, 87, 102, 73
2021/08/04 20:12:46.624, 87, 105, 75
2021/08/04 20:12:48.128, 136, 139, 84
2021/08/04 20:12:49.632, 179, 253, 183
2021/08/04 20:12:51.136, 181, 174, 121
2021/08/04 20:12:52.640, 188, 223, 187
2021/08/04 20:12:54.143, 197, 287, 232
2021/08/04 20:12:55.648, 231, 304, 236
2021/08/04 20:12:57.153, 252, 373, 312
2021/08/04 20:12:58.656, 258, 394, 331
2021/08/04 20:13:00.176, 243, 414, 370
2021/08/04 20:13:01.679, 264, 441, 420
2021/08/04 20:13:03.183, 276, 479, 453
2021/08/04 20:13:04.687, 311, 552, 476
2021/08/04 20:13:06.191, 313, 557, 496
2021/08/04 20:13:07.695, 303, 569, 511
2021/08/04 20:13:09.199, 320, 614, 560
2021/08/04 20:13:10.719, 306, 643, 572
2021/08/04 20:13:12.223, 328, 647, 601
2021/08/04 20:13:13.727, 352, 643, 624
2021/08/04 20:13:15.231, 333, 678, 600
2021/08/04 20:13:16.734, 358, 690, 675
2021/08/04 20:13:18.238, 374, 719, 641
2021/08/04 20:13:19.743, 372, 742, 683
2021/08/04 20:13:21.262, 391, 737, 703
2021/08/04 20:13:22.766, 388, 778, 698
2021/08/04 20:13:24.270, 381, 772, 731
2021/08/04 20:13:25.774, 396, 744, 742
2021/08/04 20:13:27.278, 400, 790, 734
2021/08/04 20:13:28.782, 412, 804, 716
2021/08/04 20:13:30.285, 411, 812, 794
2021/08/04 20:13:31.805, 412, 871, 767
2021/08/04 20:13:33.309, 422, 837, 780
2021/08/04 20:13:34.814, 418, 811, 800
2021/08/04 20:13:36.317, 424, 841, 790
2021/08/04 20:13:37.821, 425, 851, 801
2021/08/04 20:13:39.325, 437, 937, 805
2021/08/04 20:13:40.829, 434, 862, 829
2021/08/04 20:13:42.333, 431, 905, 865
2021/08/04 20:13:43.853, 443, 930, 839
2021/08/04 20:13:45.357, 436, 895, 847
2021/08/04 20:13:46.861, 442, 886, 819
2021/08/04 20:13:48.365, 442, 904, 854
2021/08/04 20:13:49.868, 435, 905, 901
2021/08/04 20:13:51.372, 450, 903, 861
2021/08/04 20:13:52.876, 452, 914, 878
2021/08/04 20:13:54.397, 456, 919, 897
2021/08/04 20:13:55.901, 468, 946, 888
2021/08/04 20:13:57.404, 459, 1013, 837
2021/08/04 20:13:58.908, 456, 969, 853
2021/08/04 20:14:00.412, 453, 953, 949
2021/08/04 20:14:01.916, 456, 964, 957
2021/08/04 20:14:03.435, 453, 927, 870
2021/08/04 20:14:04.940, 463, 934, 943
2021/08/04 20:14:06.443, 465, 907, 878
2021/08/04 20:14:07.949, 499, 987, 885
2021/08/04 20:14:09.451, 450, 921, 962
2021/08/04 20:14:10.955, 477, 943, 952
2021/08/04 20:14:12.460, 459, 1001, 894
2021/08/04 20:14:13.980, 473, 943, 912
2021/08/04 20:14:15.483, 468, 986, 956
2021/08/04 20:14:16.988, 469, 976, 958
2021/08/04 20:14:18.491, 461, 971, 946
2021/08/04 20:14:19.995, 468, 976, 912
2021/08/04 20:14:21.499, 481, 980, 949
2021/08/04 20:14:23.002, 460, 956, 928
2021/08/04 20:14:24.523, 486, 1035, 919
2021/08/04 20:14:26.027, 475, 1014, 954
2021/08/04 20:14:27.531, 473, 970, 909
2021/08/04 20:14:29.034, 467, 1066, 960
