time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2021/08/04 17:11:30.796, 81, 107, 87
2021/08/04 17:11:32.284, 93, 109, 94
2021/08/04 17:11:33.787, 96, 110, 90
2021/08/04 17:11:35.291, 90, 109, 89
2021/08/04 17:11:36.795, 93, 100, 84
2021/08/04 17:11:38.299, 85, 103, 80
2021/08/04 17:11:39.803, 100, 112, 91
2021/08/04 17:11:41.307, 100, 97, 75
2021/08/04 17:11:42.811, 92, 117, 82
2021/08/04 17:11:44.314, 86, 111, 85
2021/08/04 17:11:45.818, 97, 112, 79
2021/08/04 17:11:47.323, 82, 104, 80
2021/08/04 17:11:48.826, 99, 101, 72
2021/08/04 17:11:50.330, 81, 104, 88
2021/08/04 17:11:51.834, 98, 106, 86
2021/08/04 17:11:53.339, 98, 97, 71
2021/08/04 17:11:54.842, 90, 101, 70
2021/08/04 17:11:56.346, 84, 97, 84
2021/08/04 17:11:57.850, 93, 113, 79
2021/08/04 17:11:59.354, 87, 101, 70
2021/08/04 17:12:00.858, 90, 102, 71
2021/08/04 17:12:02.361, 95, 113, 79
2021/08/04 17:12:03.865, 85, 104, 68
2021/08/04 17:12:05.370, 80, 102, 80
2021/08/04 17:12:06.874, 86, 110, 85
2021/08/04 17:12:08.378, 88, 113, 77
2021/08/04 17:12:09.882, 84, 108, 74
2021/08/04 17:12:11.386, 83, 104, 82
2021/08/04 17:12:12.890, 83, 111, 78
2021/08/04 17:12:14.394, 82, 105, 73
2021/08/04 17:12:15.898, 87, 96, 74
2021/08/04 17:12:17.401, 83, 104, 86
2021/08/04 17:12:18.905, 84, 110, 79
2021/08/04 17:12:20.410, 88, 99, 68
2021/08/04 17:12:21.913, 82, 104, 79
2021/08/04 17:12:23.417, 90, 101, 83
2021/08/04 17:12:24.921, 88, 102, 73
2021/08/04 17:12:26.424, 82, 96, 78
2021/08/04 17:12:27.929, 95, 101, 87
2021/08/04 17:12:29.433, 86, 99, 74
2021/08/04 17:12:30.936, 84, 95, 74
2021/08/04 17:12:32.440, 87, 105, 84
2021/08/04 17:12:33.944, 91, 108, 75
2021/08/04 17:12:35.448, 91, 109, 83
2021/08/04 17:12:36.952, 93, 93, 73
2021/08/04 17:12:38.456, 86, 105, 82
2021/08/04 17:12:39.944, 91, 103, 75
2021/08/04 17:12:41.448, 88, 101, 76
2021/08/04 17:12:42.951, 93, 109, 86
2021/08/04 17:12:44.456, 89, 92, 71
2021/08/04 17:12:45.960, 97, 103, 80
2021/08/04 17:12:47.464, 96, 109, 72
2021/08/04 17:12:48.967, 92, 104, 68
2021/08/04 17:12:50.471, 93, 95, 73
2021/08/04 17:12:51.975, 89, 103, 82
2021/08/04 17:12:53.478, 85, 102, 77
2021/08/04 17:12:54.983, 97, 97, 64
2021/08/04 17:12:56.486, 90, 94, 78
2021/08/04 17:12:57.991, 95, 106, 77
2021/08/04 17:12:59.495, 87, 105, 69
2021/08/04 17:13:00.998, 92, 97, 67
2021/08/04 17:13:02.503, 86, 108, 80
2021/08/04 17:13:04.007, 87, 107, 76
2021/08/04 17:13:05.511, 98, 105, 72
2021/08/04 17:13:07.015, 95, 96, 70
2021/08/04 17:13:08.518, 84, 106, 80
2021/08/04 17:13:10.022, 95, 101, 76
2021/08/04 17:13:11.526, 86, 90, 74
2021/08/04 17:13:13.030, 83, 102, 73
2021/08/04 17:13:14.534, 89, 106, 86
2021/08/04 17:13:16.038, 99, 105, 79
2021/08/04 17:13:17.541, 96, 97, 71
2021/08/04 17:13:19.046, 91, 100, 66
2021/08/04 17:13:20.549, 82, 101, 86
2021/08/04 17:13:22.053, 95, 98, 73
2021/08/04 17:13:23.558, 90, 100, 66
2021/08/04 17:13:25.061, 88, 89, 74
2021/08/04 17:13:26.566, 83, 102, 75
2021/08/04 17:13:28.069, 87, 105, 86
2021/08/04 17:13:29.573, 88, 108, 81
2021/08/04 17:13:31.077, 87, 107, 73
2021/08/04 17:13:32.581, 95, 104, 77
2021/08/04 17:13:34.085, 90, 105, 73
2021/08/04 17:13:35.588, 92, 96, 75
2021/08/04 17:13:37.093, 85, 102, 68
2021/08/04 17:13:38.580, 79, 95, 74
2021/08/04 17:13:40.085, 98, 104, 79
2021/08/04 17:13:41.588, 86, 96, 63
2021/08/04 17:13:43.093, 94, 103, 75
2021/08/04 17:13:44.597, 90, 94, 72
2021/08/04 17:13:46.100, 86, 92, 75
2021/08/04 17:13:47.604, 89, 104, 86
2021/08/04 17:13:49.108, 83, 101, 71
2021/08/04 17:13:50.612, 84, 95, 69
2021/08/04 17:13:52.116, 83, 107, 84
2021/08/04 17:13:53.620, 85, 103, 70
2021/08/04 17:13:55.124, 97, 93, 69
2021/08/04 17:13:56.627, 89, 91, 75
2021/08/04 17:13:58.132, 85, 104, 80
2021/08/04 17:13:59.636, 98, 106, 80
2021/08/04 17:14:01.139, 88, 103, 77
2021/08/04 17:14:02.643, 84, 97, 72
2021/08/04 17:14:04.147, 91, 109, 74
2021/08/04 17:14:05.651, 83, 97, 63
2021/08/04 17:14:07.155, 96, 95, 79
2021/08/04 17:14:08.660, 82, 109, 75
2021/08/04 17:14:10.163, 83, 95, 73
2021/08/04 17:14:11.667, 90, 102, 71
2021/08/04 17:14:13.170, 85, 109, 80
2021/08/04 17:14:14.675, 81, 104, 74
2021/08/04 17:14:16.178, 92, 98, 67
2021/08/04 17:14:17.683, 91, 93, 77
2021/08/04 17:14:19.187, 84, 103, 81
2021/08/04 17:14:20.690, 98, 99, 73
2021/08/04 17:14:22.178, 89, 96, 70
2021/08/04 17:14:23.682, 89, 105, 80
2021/08/04 17:14:25.185, 91, 99, 65
2021/08/04 17:14:26.690, 88, 93, 66
2021/08/04 17:14:28.194, 83, 105, 81
2021/08/04 17:14:29.698, 90, 106, 75
2021/08/04 17:14:31.202, 86, 100, 69
2021/08/04 17:14:32.706, 89, 95, 71
2021/08/04 17:14:34.209, 85, 108, 81
2021/08/04 17:14:35.714, 94, 94, 73
2021/08/04 17:14:37.217, 83, 101, 70
