2021-08-04 16:00:01 UTC	1	0110	0.00	44.73	0.000	2.540
2021-08-04 16:00:02 UTC	1	0110	0.00	43.44	0.000	2.466
2021-08-04 16:00:03 UTC	1	0110	0.00	44.09	0.000	2.503
2021-08-04 16:00:04 UTC	1	0110	0.00	44.81	0.000	2.544
2021-08-04 16:00:05 UTC	1	0110	0.00	43.35	0.000	2.461
2021-08-04 16:00:06 UTC	1	0110	0.00	44.00	0.000	2.498
2021-08-04 16:00:07 UTC	1	0110	0.00	45.23	0.000	2.568
2021-08-04 16:00:08 UTC	1	0110	0.00	43.44	0.000	2.466
2021-08-04 16:00:09 UTC	1	0110	0.00	45.59	0.000	2.589
2021-08-04 16:00:10 UTC	1	0110	0.00	43.52	0.000	2.471
2021-08-04 16:00:11 UTC	1	0110	0.00	44.47	0.000	2.525
2021-08-04 16:00:12 UTC	1	0110	0.00	43.69	0.000	2.481
2021-08-04 16:00:13 UTC	1	0110	0.00	44.33	0.000	2.517
2021-08-04 16:00:14 UTC	1	0110	0.00	44.99	0.000	2.555
2021-08-04 16:00:15 UTC	1	0110	0.00	43.82	0.000	2.488
2021-08-04 16:00:16 UTC	1	0110	0.00	44.15	0.000	2.507
2021-08-04 16:00:17 UTC	1	0110	0.00	43.96	0.000	2.496
2021-08-04 16:00:18 UTC	1	0110	0.00	44.88	0.000	2.548
2021-08-04 16:00:19 UTC	1	0110	0.00	44.62	0.000	2.534
2021-08-04 16:00:20 UTC	1	0110	0.00	44.29	0.000	2.515
2021-08-04 16:00:21 UTC	1	0110	0.00	44.10	0.000	2.504
2021-08-04 16:00:22 UTC	1	0110	0.00	43.22	0.000	2.454
2021-08-04 16:00:23 UTC	1	0110	0.00	45.18	0.000	2.565
2021-08-04 16:00:24 UTC	1	0110	0.00	44.13	0.000	2.506
2021-08-04 16:00:25 UTC	1	0110	0.00	44.51	0.000	2.527
2021-08-04 16:00:26 UTC	1	0110	0.00	44.25	0.000	2.512
2021-08-04 16:00:27 UTC	1	0110	0.00	43.44	0.000	2.466
2021-08-04 16:00:28 UTC	1	0110	0.00	44.87	0.000	2.548
2021-08-04 16:00:29 UTC	1	0110	0.00	43.95	0.000	2.495
2021-08-04 16:00:30 UTC	1	0110	0.00	43.61	0.000	2.476
2021-08-04 16:00:31 UTC	1	0110	0.00	45.05	0.000	2.558
2021-08-04 16:00:32 UTC	1	0110	0.00	44.09	0.000	2.503
2021-08-04 16:00:33 UTC	1	0110	0.00	43.52	0.000	2.471
2021-08-04 16:00:34 UTC	1	0110	0.00	45.00	0.000	2.555
2021-08-04 16:00:35 UTC	1	0110	0.00	44.00	0.000	2.498
2021-08-04 16:00:36 UTC	1	0110	0.00	43.91	0.000	2.493
2021-08-04 16:00:37 UTC	1	0110	0.00	44.62	0.000	2.534
2021-08-04 16:00:38 UTC	1	0110	0.00	44.79	0.000	2.543
2021-08-04 16:00:39 UTC	1	0110	0.00	43.83	0.000	2.489
2021-08-04 16:00:40 UTC	1	0110	0.00	43.52	0.000	2.471
2021-08-04 16:00:41 UTC	1	0110	0.00	44.38	0.000	2.520
2021-08-04 16:00:42 UTC	1	0110	0.00	43.73	0.000	2.483
2021-08-04 16:00:43 UTC	1	0110	0.00	45.64	0.000	2.591
2021-08-04 16:00:44 UTC	1	0110	0.00	44.04	0.000	2.501
2021-08-04 16:00:45 UTC	1	0110	0.00	44.06	0.000	2.502
2021-08-04 16:00:46 UTC	1	0110	0.00	44.76	0.000	2.542
2021-08-04 16:00:47 UTC	1	0110	0.00	43.19	0.000	2.452
2021-08-04 16:00:48 UTC	1	0110	0.00	44.90	0.000	2.549
2021-08-04 16:00:49 UTC	1	0110	0.00	44.51	0.000	2.527
2021-08-04 16:00:50 UTC	1	0110	0.00	44.25	0.000	2.512
2021-08-04 16:00:52 UTC	1	0110	0.00	43.56	0.000	2.474
2021-08-04 16:00:52 UTC	1	0110	0.00	45.23	0.000	2.568
2021-08-04 16:00:53 UTC	1	0110	0.00	43.96	0.000	2.496
2021-08-04 16:00:55 UTC	1	0110	0.00	44.33	0.000	2.517
2021-08-04 16:00:56 UTC	1	0110	0.00	44.64	0.000	2.535
2021-08-04 16:00:57 UTC	1	0110	0.00	43.18	0.000	2.452
2021-08-04 16:00:58 UTC	1	0110	0.00	44.90	0.000	2.549
2021-08-04 16:00:59 UTC	1	0110	0.00	43.52	0.000	2.471
2021-08-04 16:01:00 UTC	1	0110	0.00	44.85	0.000	2.547
2021-08-04 16:01:01 UTC	1	0110	0.00	43.77	0.000	2.486
2021-08-04 16:01:02 UTC	1	0110	0.00	44.33	0.000	2.517
2021-08-04 16:01:03 UTC	1	0110	0.00	44.61	0.000	2.533
2021-08-04 16:01:04 UTC	1	0110	0.00	43.48	0.000	2.469
2021-08-04 16:01:05 UTC	1	0110	0.00	43.83	0.000	2.489
2021-08-04 16:01:06 UTC	1	0110	0.00	44.79	0.000	2.543
2021-08-04 16:01:07 UTC	1	0110	0.00	43.88	0.000	2.491
2021-08-04 16:01:08 UTC	1	0110	0.00	44.00	0.000	2.498
2021-08-04 16:01:09 UTC	1	0110	0.00	43.44	0.000	2.466
2021-08-04 16:01:10 UTC	1	0110	0.00	44.85	0.000	2.547
2021-08-04 16:01:11 UTC	1	0110	0.00	43.96	0.000	2.496
2021-08-04 16:01:12 UTC	1	0110	0.00	43.44	0.000	2.466
2021-08-04 16:01:13 UTC	1	0110	0.00	44.29	0.000	2.515
2021-08-04 16:01:14 UTC	1	0110	0.00	44.73	0.000	2.540
2021-08-04 16:01:15 UTC	1	0110	0.00	44.47	0.000	2.525
2021-08-04 16:01:16 UTC	1	0110	0.00	44.13	0.000	2.506
2021-08-04 16:01:17 UTC	1	0110	0.00	44.35	0.000	2.519
2021-08-04 16:01:18 UTC	1	0110	0.00	43.61	0.000	2.476
2021-08-04 16:01:19 UTC	1	0110	0.00	44.60	0.000	2.532
2021-08-04 16:01:20 UTC	1	0110	0.00	44.03	0.000	2.500
2021-08-04 16:01:21 UTC	1	0110	0.00	44.69	0.000	2.537
2021-08-04 16:01:22 UTC	1	0110	0.00	43.82	0.000	2.488
2021-08-04 16:01:23 UTC	1	0110	0.00	44.69	0.000	2.537
2021-08-04 16:01:24 UTC	1	0110	0.00	43.65	0.000	2.479
2021-08-04 16:01:25 UTC	1	0110	0.00	44.20	0.000	2.510
2021-08-04 16:01:26 UTC	1	0110	0.00	43.65	0.000	2.479
2021-08-04 16:01:27 UTC	1	0110	0.00	43.61	0.000	2.476
2021-08-04 16:01:28 UTC	1	0110	0.00	45.22	0.000	2.568
2021-08-04 16:01:29 UTC	1	0110	0.00	43.61	0.000	2.476
2021-08-04 16:01:30 UTC	1	0110	0.00	44.00	0.000	2.498
2021-08-04 16:01:31 UTC	1	0110	0.00	44.73	0.000	2.540
2021-08-04 16:01:32 UTC	1	0110	0.00	44.44	0.000	2.524
2021-08-04 16:01:33 UTC	1	0110	0.00	43.90	0.000	2.493
2021-08-04 16:01:34 UTC	1	0110	0.00	43.39	0.000	2.464
2021-08-04 16:01:35 UTC	1	0110	0.00	44.92	0.000	2.551
2021-08-04 16:01:36 UTC	1	0110	0.00	43.18	0.000	2.452
2021-08-04 16:01:37 UTC	1	0110	0.00	44.64	0.000	2.535
2021-08-04 16:01:38 UTC	1	0110	0.00	43.99	0.000	2.498
2021-08-04 16:01:39 UTC	1	0110	0.00	44.25	0.000	2.512
2021-08-04 16:01:40 UTC	1	0110	0.00	44.40	0.000	2.521
