2021-08-04 17:10:47 UTC	-1	0110	0.00	43.13	0.000	2.449
2021-08-04 17:10:48 UTC	-1	0110	0.00	41.96	0.000	2.382
2021-08-04 17:10:49 UTC	-1	0110	0.00	43.00	0.000	2.442
2021-08-04 17:10:50 UTC	-1	0110	0.00	43.00	0.000	2.442
2021-08-04 17:10:51 UTC	-1	0110	0.00	42.53	0.000	2.415
2021-08-04 17:10:52 UTC	-1	0110	0.00	42.88	0.000	2.435
2021-08-04 17:10:53 UTC	-1	0110	0.00	42.31	0.000	2.403
2021-08-04 17:10:54 UTC	-1	0110	0.00	43.44	0.000	2.466
2021-08-04 17:10:55 UTC	-1	0110	0.00	42.77	0.000	2.429
2021-08-04 17:10:56 UTC	-1	0110	0.00	41.91	0.000	2.380
2021-08-04 17:10:57 UTC	-1	0110	0.00	43.70	0.000	2.481
2021-08-04 17:10:58 UTC	-1	0110	0.00	41.91	0.000	2.380
2021-08-04 17:10:59 UTC	-1	0110	0.00	43.61	0.000	2.476
2021-08-04 17:11:00 UTC	-1	0110	0.00	43.18	0.000	2.452
2021-08-04 17:11:01 UTC	-1	0110	0.00	42.68	0.000	2.424
2021-08-04 17:11:02 UTC	-1	0110	0.00	42.55	0.000	2.416
2021-08-04 17:11:03 UTC	-1	0110	0.00	42.00	0.000	2.385
2021-08-04 17:11:04 UTC	-1	0110	0.00	43.52	0.000	2.471
2021-08-04 17:11:05 UTC	-1	0110	0.00	42.84	0.000	2.433
2021-08-04 17:11:06 UTC	-1	0110	0.00	43.48	0.000	2.469
2021-08-04 17:11:07 UTC	-1	0110	0.00	42.27	0.000	2.400
2021-08-04 17:11:08 UTC	-1	0110	0.00	42.68	0.000	2.424
2021-08-04 17:11:09 UTC	-1	0110	0.00	43.74	0.000	2.484
2021-08-04 17:11:10 UTC	-1	0110	0.00	43.09	0.000	2.446
2021-08-04 17:11:11 UTC	-1	0110	0.00	43.00	0.000	2.442
2021-08-04 17:11:12 UTC	-1	0110	0.00	42.25	0.000	2.399
2021-08-04 17:11:13 UTC	-1	0110	0.00	43.00	0.000	2.442
2021-08-04 17:11:14 UTC	-1	0110	0.00	43.13	0.000	2.449
2021-08-04 17:11:15 UTC	-1	0110	0.00	43.35	0.000	2.461
2021-08-04 17:11:16 UTC	-1	0110	0.00	42.04	0.000	2.387
2021-08-04 17:11:17 UTC	-1	0110	0.00	43.30	0.000	2.459
2021-08-04 17:11:18 UTC	-1	0110	0.00	42.96	0.000	2.439
2021-08-04 17:11:19 UTC	-1	0110	0.00	41.83	0.000	2.375
2021-08-04 17:11:20 UTC	-1	0110	0.00	43.57	0.000	2.474
2021-08-04 17:11:21 UTC	-1	0110	0.00	41.75	0.000	2.370
2021-08-04 17:11:22 UTC	-1	0110	0.00	44.09	0.000	2.503
2021-08-04 17:11:23 UTC	-1	0110	0.00	42.77	0.000	2.429
2021-08-04 17:11:24 UTC	-1	0110	0.00	43.00	0.000	2.442
2021-08-04 17:11:25 UTC	-1	0110	0.00	41.87	0.000	2.377
2021-08-04 17:11:26 UTC	-1	0110	0.00	43.00	0.000	2.442
2021-08-04 17:11:27 UTC	-1	0110	0.00	43.00	0.000	2.442
2021-08-04 17:11:28 UTC	-1	0110	0.00	43.48	0.000	2.469
2021-08-04 17:11:29 UTC	-1	0110	0.00	42.66	0.000	2.422
2021-08-04 17:11:30 UTC	-1	0110	0.00	43.39	0.000	2.464
2021-08-04 17:11:31 UTC	-1	0110	0.00	43.35	0.000	2.461
2021-08-04 17:11:32 UTC	-1	0110	0.00	42.30	0.000	2.402
2021-08-04 17:11:33 UTC	-1	0110	0.00	42.80	0.000	2.430
2021-08-04 17:11:34 UTC	-1	0110	0.00	43.34	0.000	2.461
2021-08-04 17:11:35 UTC	-1	0110	0.00	42.80	0.000	2.430
2021-08-04 17:11:36 UTC	-1	0110	0.00	42.40	0.000	2.407
2021-08-04 17:11:37 UTC	-1	0110	0.00	42.91	0.000	2.437
2021-08-04 17:11:38 UTC	-1	0110	0.00	42.88	0.000	2.435
2021-08-04 17:11:39 UTC	-1	0110	0.00	42.08	0.000	2.390
2021-08-04 17:11:40 UTC	-1	0110	0.00	43.26	0.000	2.456
