SN	INTTIME(LU)	SAMPLE(DELAY)	LU(306.69)	LU(310.00)	LU(313.31)	LU(316.62)	LU(319.93)	LU(323.22)	LU(326.53)	LU(329.84)	LU(333.19)	LU(336.49)	LU(339.81)	LU(343.10)	LU(346.39)	LU(349.69)	LU(353.01)	LU(356.32)	LU(359.63)	LU(362.94)	LU(366.24)	LU(369.54)	LU(372.87)	LU(376.20)	LU(379.52)	LU(382.84)	LU(386.15)	LU(389.47)	LU(392.79)	LU(396.12)	LU(399.46)	LU(402.79)	LU(406.11)	LU(409.43)	LU(412.76)	LU(416.09)	LU(419.42)	LU(422.74)	LU(426.04)	LU(429.35)	LU(432.67)	LU(435.99)	LU(439.33)	LU(442.66)	LU(445.98)	LU(449.31)	LU(452.65)	LU(456.00)	LU(459.35)	LU(462.69)	LU(466.02)	LU(469.36)	LU(472.69)	LU(476.04)	LU(479.39)	LU(482.73)	LU(486.06)	LU(489.39)	LU(492.74)	LU(496.09)	LU(499.44)	LU(502.78)	LU(506.11)	LU(509.44)	LU(512.79)	LU(516.13)	LU(519.48)	LU(522.82)	LU(526.15)	LU(529.49)	LU(532.84)	LU(536.20)	LU(539.55)	LU(542.89)	LU(546.22)	LU(549.54)	LU(552.87)	LU(556.21)	LU(559.55)	LU(562.88)	LU(566.21)	LU(569.55)	LU(572.90)	LU(576.26)	LU(579.62)	LU(582.97)	LU(586.27)	LU(589.47)	LU(592.62)	LU(595.69)	LU(598.73)	LU(601.77)	LU(604.87)	LU(608.02)	LU(611.30)	LU(614.67)	LU(618.14)	LU(621.70)	LU(625.29)	LU(628.86)	LU(632.40)	LU(635.92)	LU(639.34)	LU(642.73)	LU(646.10)	LU(649.46)	LU(652.82)	LU(656.18)	LU(659.53)	LU(662.86)	LU(666.18)	LU(669.50)	LU(672.83)	LU(676.16)	LU(679.49)	LU(682.81)	LU(686.13)	LU(689.45)	LU(692.77)	LU(696.10)	LU(699.42)	LU(702.73)	LU(706.03)	LU(709.34)	LU(712.66)	LU(715.97)	LU(719.28)	LU(722.59)	LU(725.89)	LU(729.19)	LU(732.50)	LU(735.81)	LU(739.12)	LU(742.42)	LU(745.72)	LU(749.02)	LU(752.32)	LU(755.62)	LU(758.93)	LU(762.23)	LU(765.51)	LU(768.80)	LU(772.08)	LU(775.38)	LU(778.68)	LU(781.97)	LU(785.25)	LU(788.54)	LU(791.83)	LU(795.13)	LU(798.42)	LU(801.71)	LU(804.98)	LU(808.25)	LU(811.53)	LU(814.82)	LU(818.10)	LU(821.38)	LU(824.66)	LU(827.94)	LU(831.23)	LU(834.52)	LU(837.82)	LU(841.09)	LU(844.37)	LU(847.63)	LU(850.90)	LU(854.17)	LU(857.44)	LU(860.70)	LU(863.96)	LU(867.22)	LU(870.47)	LU(873.74)	LU(877.01)	LU(880.27)	LU(883.53)	LU(886.80)	LU(890.07)	LU(893.34)	LU(896.62)	LU(899.90)	LU(903.19)	LU(906.47)	LU(909.75)	LU(913.03)	LU(916.30)	LU(919.58)	LU(922.83)	LU(926.09)	LU(929.34)	LU(932.59)	LU(935.84)	LU(939.09)	LU(942.34)	LU(945.58)	LU(948.83)	LU(952.07)	LU(955.31)	LU(958.55)	LU(961.79)	LU(965.03)	LU(968.27)	LU(971.50)	LU(974.74)	LU(977.97)	LU(981.20)	LU(984.43)	LU(987.66)	LU(990.89)	LU(994.11)	LU(997.34)	LU(1000.56)	LU(1003.78)	LU(1007.00)	LU(1010.22)	LU(1013.43)	LU(1016.65)	LU(1019.86)	LU(1023.07)	LU(1026.28)	LU(1029.49)	LU(1032.70)	LU(1035.90)	LU(1039.11)	LU(1042.31)	LU(1045.51)	LU(1048.71)	LU(1051.91)	LU(1055.10)	LU(1058.30)	LU(1061.49)	LU(1064.68)	LU(1067.87)	LU(1071.06)	LU(1074.24)	LU(1077.43)	LU(1080.61)	LU(1083.79)	LU(1086.97)	LU(1090.15)	LU(1093.32)	LU(1096.49)	LU(1099.67)	LU(1102.84)	LU(1106.00)	LU(1109.17)	LU(1112.34)	LU(1115.50)	LU(1118.66)	LU(1121.82)	LU(1124.98)	LU(1128.13)	LU(1131.28)	LU(1134.44)	LU(1137.59)	LU(1140.73)	DARK_SAMP(LU)	DARK_AVE(LU)	SPECTEMP	FRAME(COUNTER)	TIMER	CHECK(SUM)	DATETAG	TIMETAG2
0180	0.0640000000	0.0000000000	1.3095443550	0.8584865629	0.6483283157	0.5900433521	0.6037215542	0.6328197980	0.6847093833	0.7276708368	0.7305254086	0.7378780300	0.7468226410	0.7436205903	0.7422703721	0.7604069931	0.7678340869	0.7587417286	0.7661235655	0.8196110076	0.8820599111	0.9019309049	0.8944381962	0.8986651782	0.8868365754	0.8473484842	0.8541151838	0.8831233169	0.9017011656	0.9916629104	1.1632350538	1.2954810705	1.3379507658	1.3579338165	1.3864542017	1.3993245962	1.3908717189	1.3750115135	1.3284305433	1.3026737565	1.3455274953	1.4242047889	1.4974701984	1.5728242179	1.6568649440	1.7254626555	1.7699139147	1.7964434678	1.8317669272	1.8483151966	1.8502643336	1.8632948600	1.8972398577	1.9397977828	1.9700266481	1.9463445523	1.9185208405	1.9246936919	1.9723622000	1.9966099941	1.9905998000	1.9964339090	2.0205291310	2.0383728097	2.0208104885	1.9897213372	2.0119326037	2.0664756427	2.1144753520	2.1513853982	2.1838812521	2.1869867955	2.1807951582	2.1846199738	2.1994984058	2.2130142092	2.2204872843	2.2130691879	2.2050634139	2.1991771208	2.1856747725	2.1654460027	2.1375114273	2.1130389850	2.0777977881	2.0229430373	1.9170576719	1.7964975548	1.6998080447	1.6287356012	1.5579111054	1.5049914882	1.4556159326	1.4144014972	1.3784971390	1.3479380745	1.3299771970	1.3073887903	1.2808433190	1.2522734561	1.2358622142	1.2277714818	1.2159636866	1.1929504229	1.1557236423	1.1214411534	1.0797998246	1.0511023737	1.0386053021	1.0392665410	1.0254984225	1.0191559173	1.0078445062	1.0067489370	0.9990478284	0.9674656005	0.9111598811	0.8635913412	0.8458817121	0.8332853535	0.8151386861	0.8028927278	0.7892844402	0.7684518744	0.7233876524	0.6446990392	0.5724698135	0.5397136092	0.5209387684	0.5333145876	0.5556027719	0.5939661075	0.6146107311	0.6396172364	0.6518665920	0.6599064283	0.6536630981	0.6013825200	0.5052066093	0.4420035556	0.4815099562	0.5568827339	0.6149935701	0.6392146682	0.6360558382	0.6349197046	0.6240412000	0.6077206593	0.5993971881	0.5990955554	0.5926587891	0.5922933013	0.6024420685	0.5898025124	0.5547716580	0.5145205657	0.4931038870	0.4987543637	0.5104448954	0.5209819700	0.5329361207	0.5631425259	0.5801628461	0.5985498239	0.6301479653	0.6211952909	0.6236644320	0.6262973645	0.6267369545	0.6384235416	0.6580223451	0.6556105332	0.6693925536	0.6968797549	0.6994454442	0.7121812445	0.7272201737	0.7092697498	0.7235577489	0.6835981662	0.6597737139	0.6563064744	0.6415476787	0.6502505539	0.6597640414	0.6653284651	0.6828855853	0.7392641043	0.7510150534	0.7816840272	0.7407345984	0.7406015831	0.7611212256	0.7976709648	0.8280442088	0.8769196531	0.8716876099	0.9081190872	0.9286031616	1.0109187413	1.0981883491	1.1337835961	1.2253915154	1.2780639000	1.3761545532	1.4361625577	1.5371308470	1.6795551172	1.7580732960	1.8314918246	1.9375630608	2.1245303894	2.2353232563	2.4123058978	2.4573827580	2.6902517051	3.0066569641	3.1739772872	3.3233385816	3.6009538128	4.0154723616	4.6034194824	4.8442565040	5.3067970816	5.8634616576	6.5565167360	7.3648499568	8.1518784480	8.6358534304	9.6439345024	10.5513932192	11.3389947504	12.4015166352	13.3715231744	14.9981867960	17.1061114400	18.3142645920	21.3395298120	23.4252224352	26.7436341792	28.9845504312	32.8461172480	35.8365241600	41.9334837440	45.3222000000	48.3166817280	52.7468207360	59.6855764560	63.1060703760	70.1803646720	63.8299767840	57.8416083840	52.0146416400	61.4482307840	94.4092050720	191.0388397440	148.8593720800	15	0	42.5000000000	96	41.2100000000	0	2021-208	18:01:43.328
0180	0.0640000000	0.0000000000	1.3176186750	0.8584865629	0.6543676757	0.5959702641	0.6136601142	0.6428215500	0.6954505673	0.7340441568	0.7437636486	0.7500492140	0.7526805610	0.7524866703	0.7492075881	0.7718437851	0.7768036869	0.7675761766	0.7730010855	0.8246012076	0.8869109831	0.9094197689	0.9024325642	0.9075950982	0.8937020154	0.8547714602	0.8573684478	0.8884269329	0.9078139656	1.0002575744	1.1783847498	1.3071414465	1.3502413098	1.3736513365	1.3983563777	1.4112374282	1.4044799109	1.3865823455	1.3403229273	1.3175265325	1.3577200713	1.4381353329	1.5136321984	1.5895591299	1.6749429440	1.7431803835	1.7865244587	1.8171492598	1.8494799112	1.8637246686	1.8674611256	1.8828118600	1.9141404977	1.9600737828	1.9904003441	1.9679962323	1.9362588725	1.9448978679	1.9887257120	2.0119401141	2.0080126320	2.0132632850	2.0380553710	2.0565395937	2.0360729525	2.0043208492	2.0275682117	2.0834177947	2.1311644240	2.1679820062	2.1989118361	2.2051328115	2.1975728702	2.2026372538	2.2179308858	2.2311791932	2.2395621963	2.2315483239	2.2221773979	2.2199239208	2.2001532365	2.1775850747	2.1550862593	2.1273015130	2.0930921001	2.0415297973	1.9314049919	1.8099676268	1.7125920207	1.6481026412	1.5793668174	1.5186286002	1.4699303566	1.4281915612	1.3923305150	1.3626140585	1.3442408770	1.3220361103	1.2887835190	1.2622429441	1.2465947822	1.2424403778	1.2316349666	1.2059809509	1.1697444023	1.1322980334	1.0944110246	1.0643487897	1.0507357421	1.0487495170	1.0391068545	1.0290768933	1.0201574662	1.0170657370	1.0068058284	0.9754797205	0.9214789211	0.8733597732	0.8566394241	0.8424829215	0.8279382861	0.8131938478	0.8007307762	0.7866386184	0.7375581564	0.6563719912	0.5810325095	0.5503852252	0.5326313124	0.5405445876	0.5670210359	0.6037533795	0.6284250831	0.6530147084	0.6648482880	0.6737505883	0.6661902101	0.6118841520	0.5169635293	0.4571085796	0.4923718602	0.5757935579	0.6328072261	0.6610423082	0.6631554862	0.6599410646	0.6444826080	0.6295301793	0.6139364681	0.6136271554	0.6129672371	0.6132762933	0.6218203085	0.6079029124	0.5658739140	0.5223490057	0.4920281910	0.5131494197	0.5212704874	0.5344266660	0.5491816967	0.5705820459	0.5967614541	0.6262953599	0.6308326133	0.6311384269	0.6413570400	0.6484962845	0.6545560745	0.6723223416	0.6709091451	0.7002545332	0.7064485536	0.7074591149	0.7183572842	0.7296803645	0.7250923337	0.7158591898	0.7144959889	0.6964347262	0.6597737139	0.6600355944	0.6916798387	0.6741531139	0.6900254814	0.6781826251	0.7066449453	0.7346239443	0.7655136934	0.7783216272	0.7477643584	0.7701171031	0.7514152256	0.7997217648	0.8172338088	0.8268863731	0.8740654499	0.8882758872	0.9752447616	0.9812953013	1.0869633891	1.1689570361	1.2376503954	1.2876915000	1.3221526332	1.4468442377	1.5484113270	1.6875287172	1.7877980960	1.8450623846	1.8795598608	2.0882670294	2.1909430963	2.3464660578	2.5931015580	2.7532128251	2.8552441641	3.3300964872	3.5294737816	3.7375154128	3.9407571616	4.3925602824	4.8314005040	5.4914178816	5.8009720576	6.4702767360	6.8717027568	7.8375984480	8.4745622304	9.4168177024	10.4113012192	10.9102923504	12.1677110352	14.2217503744	15.4019227960	17.0616714400	17.8778365920	19.8707082120	22.4982104352	25.7700965792	28.5176112312	31.8085492480	36.1250041600	43.2607797440	46.7478000000	51.9199457280	55.4442607360	61.1314164560	65.7270143760	70.1803646720	63.3535287840	58.8697683840	52.5356816400	62.5573827840	94.4092050720	188.3137837440	153.1354520800	15	0	42.5000000000	97	41.5300000000	0	2021-208	18:01:43.648
0180	0.0640000000	0.0000000000	1.2799385150	0.8522155229	0.6553742357	0.5944885361	0.6099331542	0.6375574700	0.6954505673	0.7404174768	0.7511614886	0.7536289740	0.7569112810	0.7536688143	0.7548107241	0.7701404331	0.7794945669	0.7671554886	0.7734056455	0.8232039516	0.8899429031	0.9125401289	0.9028646922	0.9064788582	0.8930154714	0.8538435882	0.8555094398	0.8865821969	0.9075875656	0.9956296784	1.1715567178	1.3040729265	1.3438034058	1.3662548565	1.3913550977	1.4021373482	1.3916537989	1.3778300495	1.3285721193	1.3071704685	1.3493708073	1.4286313169	1.5034178144	1.5794403459	1.6624979440	1.7283934075	1.7739984747	1.8017598198	1.8334950232	1.8500932126	1.8505687016	1.8636071320	1.8988342577	1.9397977828	1.9687122161	1.9461792723	1.9140448885	1.9250249079	1.9718663360	1.9929835141	1.9863287280	1.9921857170	2.0164721310	2.0361220577	2.0157230005	1.9850118172	2.0077527877	2.0611335227	2.1065066960	2.1419016222	2.1714773721	2.1789218995	2.1711266462	2.1758928538	2.1912596458	2.2037237212	2.2127467403	2.2039675239	2.1958163419	2.1897719048	2.1738414125	2.1513308027	2.1264191153	2.1011535450	2.0666746521	2.0148618373	1.9079429039	1.7849517788	1.6861237887	1.6145331052	1.5490653294	1.4859763602	1.4395367166	1.3984130172	1.3599848270	1.3361559465	1.3167623170	1.2955011103	1.2679673190	1.2366690401	1.2227202942	1.2148806338	1.2007466466	1.1780583909	1.1424158023	1.1035876174	1.0673803046	1.0346670057	1.0220187821	1.0185537250	1.0076058545	0.9995683493	0.9945054662	0.9907578970	0.9835318284	0.9532470005	0.8972291771	0.8520234612	0.8330749121	0.8177005855	0.8028510701	0.7817754318	0.7747163762	0.7544823464	0.7073455724	0.6311258392	0.5575541495	0.5225828572	0.5129536164	0.5191437876	0.5500400279	0.5776539875	0.6016973151	0.6213479564	0.6339394880	0.6388255483	0.6343906181	0.5869427760	0.4944574253	0.4341077476	0.4706480522	0.5454648779	0.6019059861	0.6110977082	0.6213768622	0.6183671126	0.6091032480	0.5956042593	0.5844425001	0.5807173554	0.5811801011	0.5749595253	0.5797553485	0.5741481124	0.5421554580	0.4993855817	0.4818090790	0.4860202757	0.4950611594	0.5011072020	0.5160888567	0.5352443259	0.5635642381	0.5833558399	0.5924923253	0.6034396909	0.6244016240	0.6155806445	0.6219679625	0.6442111416	0.6442764251	0.6466817332	0.6619813536	0.6641799149	0.6755568042	0.6854178845	0.6782798537	0.6938943898	0.6850452689	0.6812642462	0.6477321139	0.6426330344	0.6402622387	0.6489226339	0.6666416414	0.6781826251	0.7007051053	0.7284370643	0.7413492934	0.7514224272	0.7284325184	0.7092413431	0.7339444256	0.7915185648	0.8410166888	0.8723711731	0.9002216899	0.9403642872	0.9545151616	1.0082257013	1.1038008291	1.1513703161	1.1978090354	1.2716455000	1.3255277532	1.4112386377	1.5145698870	1.5998191172	1.6943772960	1.7953036646	1.9713982608	2.0986279894	2.2353232563	2.3165388578	2.5220107580	2.6762603451	2.9612331241	3.2890124872	3.4398497816	3.8935858128	4.1328819616	4.4394178824	4.9085365040	5.3778050816	5.9259512576	6.7117487360	7.2510467568	7.8166464480	8.5667286304	9.2906417024	10.1871540192	10.7571843504	11.4996950352	13.3715231744	14.5137035960	16.4395114400	18.3142645920	20.0339106120	22.8690152352	25.6310197792	28.6732576312	32.5002612480	37.3750841600	42.8183477440	45.4410000000	50.7617537280	55.7140047360	63.1555924560	64.9989743760	68.4300926720	61.6859607840	58.6641363840	52.0146416400	62.0532227840	94.2592370720	192.5527597440	151.7100920800	15	0	42.5000000000	98	41.8400000000	0	2021-208	18:01:43.968
0180	0.0640000000	0.0000000000	1.3176186750	0.8553510429	0.6483283157	0.6011563121	0.6111754742	0.6480856300	0.6940495433	0.7489152368	0.7499934086	0.7625783740	0.7650472810	0.7634215023	0.7612143081	0.7786571931	0.7871187269	0.7736761526	0.7804854455	0.8319867036	0.8954003591	0.9216931849	0.9067538442	0.9125065542	0.8985078234	0.8608026282	0.8634102238	0.8948835089	0.9155115656	1.0114967504	1.1882000458	1.3204383665	1.3617515018	1.3834516725	1.4102585537	1.4218266122	1.4113622149	1.3972631135	1.3479680313	1.3227045645	1.3646115273	1.4471185809	1.5208727744	1.5965644419	1.6808379440	1.7465107835	1.7938766667	1.8216261878	1.8555282472	1.8687623806	1.8691351496	1.8849977640	1.9162132177	1.9613714468	1.9912218641	1.9683267923	1.9370877525	1.9457259079	1.9917008960	2.0147423941	2.0096553520	2.0137534610	2.0393536110	2.0573434337	2.0349600645	2.0051057692	2.0252460917	2.0789914667	2.1262028080	2.1635364862	2.1951177081	2.1987961075	2.1914589582	2.1977106538	2.2136020458	2.2257712972	2.2343096843	2.2249289319	2.2187269979	2.2127316968	2.1970904845	2.1739151227	2.1488918513	2.1243301530	2.0890754121	2.0371659493	1.9283667359	1.8097926908	1.7098911807	1.6407247212	1.5701446254	1.5132505842	1.4667929486	1.4213964572	1.3888721710	1.3586866825	1.3406749570	1.3192764703	1.2905003190	1.2631098561	1.2470328462	1.2406623298	1.2264112066	1.2022579429	1.1645163223	1.1306091854	1.0922193446	1.0626316617	1.0492503821	1.0487495170	1.0391068545	1.0267874373	1.0191313862	1.0180974170	1.0114606284	0.9772893605	0.9199310651	0.8743880292	0.8494676161	0.8378841375	0.8228184461	0.8090733998	0.7947474642	0.7826849784	0.7348844764	0.6506712472	0.5799276455	0.5442069212	0.5323461284	0.5431473876	0.5658499319	0.6019738755	0.6290257071	0.6505788044	0.6654664640	0.6731213083	0.6665114181	0.6154940880	0.5125966733	0.4550488036	0.4850137962	0.5690142059	0.6288082421	0.6510533882	0.6560041902	0.6503174646	0.6425170880	0.6271068993	0.6151826921	0.6089257554	0.6094353331	0.6059778613	0.6123675085	0.5956729124	0.5577995460	0.5197395257	0.5017094550	0.5070592037	0.5207007194	0.5361803220	0.5449698807	0.5674822459	0.5814396621	0.6144044159	0.6328865573	0.6247464109	0.6244016240	0.6377795645	0.6632992265	0.6648811416	0.6880915451	0.6725752532	0.6897733536	0.7132296749	0.7113897642	0.7101225245	0.7250923337	0.7246451098	0.7212923089	0.6987686462	0.6754277939	0.6799242344	0.6762545587	0.6675135139	0.6570130014	0.6781826251	0.6917953453	0.7361706643	0.7767904134	0.7699156272	0.7547941184	0.7498251831	0.7611212256	0.7771629648	0.8237200488	0.8905650931	0.9216222499	0.9577270872	0.9571063616	1.0351561013	1.0953821091	1.1601636761	1.2713623154	1.3422479000	1.3727794332	1.4361625577	1.5108097270	1.6396871172	1.7538268960	1.8812505446	1.9085614608	2.0623646294	2.2020381363	2.4482185378	2.5672503580	2.8231696251	3.0520808041	3.3218796872	3.5294737816	3.7960418128	4.0261459616	4.6268482824	4.9856725040	5.3209986816	5.8947064576	6.4875247360	7.1941451568	7.8795024480	8.5206454304	9.7701105024	10.7475220192	11.7676971504	12.3681158352	13.9629855744	15.0789339960	16.6617114400	17.6353765920	19.6531050120	22.5600112352	25.6310197792	27.9728488312	31.4626932480	36.6058041600	41.7122677440	45.6786000000	49.7322497280	55.0396447360	60.6976644560	63.1060703760	69.1593726720	61.6859607840	57.9444243840	50.6252016400	62.7590467840	93.3594290720	189.5249197440	152.6603320800	15	0	42.5000000000	99	42.1600000000	0	2021-208	18:01:44.375
0180	0.0640000000	0.0000000000	1.3068529150	0.8459444829	0.6604070357	0.5959702641	0.6254621542	0.6475592220	0.7024556873	0.7484903488	0.7515508486	0.7593565900	0.7578876010	0.7604661423	0.7585461481	0.7742771451	0.7812884869	0.7722037446	0.7835196455	0.8331843516	0.8992407911	0.9237734249	0.9188534282	0.9183110022	0.9037713274	0.8621944362	0.8645721038	0.8967282449	0.9150587656	1.0073096064	1.1843592778	1.3196200945	1.3598006218	1.3838214965	1.4120088737	1.4228193482	1.4168367749	1.3960763615	1.3500916713	1.3263836925	1.3693825353	1.4498526129	1.5247516544	1.6025319299	1.6864709440	1.7549033915	1.8001396587	1.8275021558	1.8602805112	1.8757262766	1.8768965336	1.8907747960	1.9229096977	1.9678597668	1.9979583281	1.9759296723	1.9417294805	1.9516877959	1.9978165520	2.0226547141	2.0157334160	2.0222498450	2.0477921710	2.0673110497	2.0441811365	2.0156236972	2.0363922677	2.0918125547	2.1389827280	2.1771694142	2.2067919481	2.2110374675	2.2041133342	2.2102382938	2.2254714458	2.2389443772	2.2459205003	2.2373402919	2.2285261339	2.2254564008	2.2092022765	2.1869011067	2.1611366113	2.1369584330	2.1003530361	2.0457320213	1.9391694239	1.8127666028	1.7165532527	1.6469959532	1.5769201134	1.5205493202	1.4734599406	1.4329881052	1.3963991550	1.3696419945	1.3492751170	1.3247957503	1.2954361190	1.2637600401	1.2520705822	1.2455519618	1.2314078466	1.2085405189	1.1725960823	1.1337456174	1.0948980646	1.0653300057	1.0522211021	1.0502468290	1.0418789425	1.0308575813	1.0252878662	1.0224820570	1.0117192284	0.9816842005	0.9279283211	0.8785010532	0.8571516961	0.8452932895	0.8269143181	0.8067556478	0.8022916402	0.7863750424	0.7351518444	0.6555575992	0.5813087255	0.5481385692	0.5346276004	0.5405445876	0.5705343479	0.6031602115	0.6278244591	0.6511877804	0.6660846400	0.6740652283	0.6658690021	0.6145095600	0.5162917053	0.4526457316	0.4843130282	0.5732959019	0.6317165941	0.6484636682	0.6503584302	0.6541669046	0.6433032960	0.6299340593	0.6147672841	0.6144819554	0.6050204531	0.6087147733	0.6152033485	0.5927377124	0.5588088420	0.5254803817	0.5033229990	0.5070592037	0.5258286314	0.5268274900	0.5467749447	0.5538431259	0.5827164781	0.6177074559	0.6178243013	0.6247464109	0.6361966960	0.6408414845	0.6537612425	0.6648811416	0.6691909051	0.6859684532	0.6999637536	0.6930327149	0.7173619242	0.7204161245	0.7314758537	0.7378239898	0.7167614289	0.7151060862	0.6694069939	0.6625216744	0.6505457587	0.6622018339	0.6748947614	0.6896085451	0.7259494253	0.7439042643	0.7332944934	0.7581472272	0.7618238784	0.7442910231	0.7300620256	0.7730613648	0.8107475688	0.8473545331	0.8954660099	0.9329230872	0.9856095616	1.0243839413	1.0532885091	1.1601636761	1.2376503954	1.2941099000	1.3592789532	1.4147991977	1.5258503670	1.6636079172	1.7410876960	1.9174387046	2.0535694608	2.1089889494	2.2963459763	2.4362476578	2.5672503580	2.8161739451	3.0293688841	3.1657604872	3.3143761816	3.6009538128	3.8767155616	4.2637018824	4.6642725040	5.0653698816	5.7228600576	6.3840367360	6.8527355568	7.8375984480	8.7510614304	9.7448753024	10.5233748192	11.3083731504	12.3013142352	13.6302879744	14.5944507960	16.5728314400	17.8778365920	20.3603154120	22.3128080352	24.8660973792	29.5293128312	32.6731892480	36.4134841600	42.7077397440	45.0846000000	50.7617537280	55.4442607360	59.9747444560	65.7270143760	70.0345086720	64.4255367840	59.2810323840	52.4488416400	61.3473987840	93.6593650720	186.4970797440	148.3842520800	15	0	42.5000000000	100	42.9800000000	0	2021-208	18:01:45.093
0180	0.0640000000	0.0000000000	1.3337673150	0.8741641629	0.6704726357	0.6011563121	0.6105543142	0.6444007740	0.6996536393	0.7446663568	0.7562231686	0.7597145660	0.7640709610	0.7651947183	0.7652165481	0.7806038811	0.7893611269	0.7780933766	0.7839242055	0.8365776876	0.9020705831	0.9204450409	0.9138839562	0.9160785222	0.9046867194	0.8642821482	0.8657339838	0.8997259409	0.9186811656	1.0130393824	1.1894803018	1.3243251585	1.3666287018	1.3845611445	1.4134091297	1.4248048202	1.4201215109	1.4006750255	1.3541973753	1.3287001805	1.3700451753	1.4507639569	1.5253981344	1.6027913859	1.6876499440	1.7538376635	1.7979612267	1.8272223478	1.8595604712	1.8746891006	1.8785705576	1.8910870680	1.9224313777	1.9670487268	1.9968082001	1.9765907923	1.9432214645	1.9523502279	1.9996347200	2.0234789141	2.0155691440	2.0209427090	2.0464939310	2.0645779937	2.0444991045	2.0137398892	2.0334509157	2.0883020187	2.1338707600	2.1697602142	2.2044571001	2.2100293555	2.2007009182	2.2048894138	2.2201651258	2.2343684652	2.2417737803	2.2347201159	2.2264558939	2.2226901608	2.2055826605	2.1846426747	2.1583995473	2.1329470970	2.0977267401	2.0418530453	1.9339368719	1.8127666028	1.7131321887	1.6449670252	1.5784257774	1.5186286002	1.4716951486	1.4301901212	1.3911099230	1.3650945065	1.3425627970	1.3218238303	1.2898565190	1.2641934961	1.2472518782	1.2417736098	1.2298180066	1.2048175109	1.1683185623	1.1325392974	1.0897841446	1.0591974057	1.0492503821	1.0487495170	1.0370907905	1.0288225093	1.0234922262	1.0214503770	1.0127536284	0.9767723205	0.9245746331	0.8803005012	0.8579201041	0.8404390175	0.8240984061	0.8044378958	0.7986496242	0.7803127944	0.7346171084	0.6487709992	0.5802038615	0.5444877532	0.5323461284	0.5379417876	0.5676065879	0.6010841235	0.6308275791	0.6481429004	0.6660846400	0.6731213083	0.6616932981	0.6095869200	0.5119248493	0.4526457316	0.4878168682	0.5700846299	0.6273540661	0.6547529882	0.6571333422	0.6495475766	0.6393722560	0.6246836193	0.6110286121	0.6110627554	0.6112012851	0.6059778613	0.6062231885	0.5956729124	0.5527530660	0.5207833177	0.5092393270	0.5053982357	0.5121541994	0.5315039060	0.5461732567	0.5501233659	0.5871853341	0.6064771199	0.6219321893	0.6247464109	0.6273503920	0.6270628445	0.6434284265	0.6615739416	0.6786412251	0.6940043732	0.6888469536	0.6920709549	0.7103944042	0.7080638045	0.7016860937	0.6971891098	0.6963724689	0.6894329662	0.6477321139	0.6476051944	0.6582583987	0.6648576739	0.6666416414	0.6853238251	0.7110998253	0.7284370643	0.7284616134	0.7581472272	0.7354622784	0.7129307831	0.7533564256	0.7935693648	0.8539891688	0.8678226931	0.8930881699	0.9453250872	0.9856095616	1.0324630613	1.0841571491	1.1279213561	1.1763559954	1.3069467000	1.3491535932	1.4290414377	1.4920089270	1.6516475172	1.7793052960	1.9129151846	1.9423966608	2.1089889494	2.2852509363	2.4302622178	2.5866387580	2.7881912251	2.9006680041	3.2314948872	3.4488121816	3.8253050128	4.1115347616	4.5799906824	4.8314005040	5.4204098816	6.1134200576	6.5565167360	7.3838171568	7.9214064480	8.6128118304	9.4925233024	10.3552644192	11.3696163504	12.2679134352	13.2975903744	14.3118355960	16.3950714400	17.4899005920	19.5443034120	23.3634216352	27.0913261792	28.9067272312	33.1055092480	35.7403641600	43.9244277440	47.1042000000	51.0191297280	53.9606687360	62.5772564560	66.6006623760	71.2013566720	62.5197447840	58.9725843840	51.4936016400	62.8598787840	94.1092690720	187.4054317440	153.1354520800	15	0	42.5000000000	101	43.2900000000	0	2021-208	18:01:45.420
